Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1745274917588,6C1DEBA3FFAC,-72,-59,30,16,6C1DEBA09A70,37210
1745274917635,6C1DEBA3FFAC,-63,-40,-13,26,6C1DEBA09A70,37211
1745274917684,6C1DEBA3FFAC,-68,-34,8,1,6C1DEBA09A70,37212
1745274917738,6C1DEBA3FFAC,-70,-59,33,17,6C1DEBA09A70,37213
1745274917785,6C1DEBA3FFAC,-68,-53,12,2,6C1DEBA09A70,37214
1745274917839,6C1DEBA3FFAC,-63,-44,-1,28,6C1DEBA09A70,37215
1745274917886,6C1DEBA3FFAC,-62,-29,-19,12,6C1DEBA09A70,37216
1745274917934,6C1DEBA3FFAC,-57,-42,-32,33,6C1DEBA09A70,37217
1745274917988,6C1DEBA3FFAC,-70,-59,29,16,6C1DEBA09A70,37218
1745274918035,6C1DEBA3FFAC,-58,-35,-26,34,6C1DEBA09A70,37219
1745274918083,6C1DEBA3FFAC,-66,-39,14,4,6C1DEBA09A70,37220
1745274918138,6C1DEBA3FFAC,-69,-62,44,18,6C1DEBA09A70,37221
1745274918185,6C1DEBA3FFAC,-69,-61,43,18,6C1DEBA09A70,37222
1745274918238,6C1DEBA3FFAC,-59,-19,-13,23,6C1DEBA09A70,37223
1745274918286,6C1DEBA3FFAC,-64,-41,15,5,6C1DEBA09A70,37224
1745274918334,6C1DEBA3FFAC,-66,-20,-21,25,6C1DEBA09A70,37225
1745274918387,6C1DEBA3FFAC,-63,-18,-17,24,6C1DEBA09A70,37226
1745274918442,6C1DEBA3FFAC,-64,-42,32,7,6C1DEBA09A70,37227
1745274918487,6C1DEBA3FFAC,-64,-36,36,8,6C1DEBA09A70,37228
1745274918535,6C1DEBA3FFAC,-71,-22,8,0,6C1DEBA09A70,37229
1745274918588,6C1DEBA3FFAC,-67,-52,12,2,6C1DEBA09A70,37230
1745274918635,6C1DEBA3FFAC,-57,-31,-24,35,6C1DEBA09A70,37231
1745274918684,6C1DEBA3FFAC,-60,-55,-28,31,6C1DEBA09A70,37232
1745274918738,6C1DEBA3FFAC,-71,-24,7,0,6C1DEBA09A70,37233
1745274918785,6C1DEBA3FFAC,-66,-42,14,5,6C1DEBA09A70,37234
1745274918834,6C1DEBA3FFAC,-62,-44,-2,28,6C1DEBA09A70,37235
1745274918888,6C1DEBA3FFAC,-59,-20,-13,23,6C1DEBA09A70,37236
1745274918935,6C1DEBA3FFAC,-63,-36,31,13,6C1DEBA09A70,37237
1745274918984,6C1DEBA3FFAC,-66,-34,28,14,6C1DEBA09A70,37238
1745274919038,6C1DEBA3FFAC,-63,-12,-16,21,6C1DEBA09A70,37239
1745274919085,6C1DEBA3FFAC,-61,-20,-13,23,6C1DEBA09A70,37240
1745274919134,6C1DEBA3FFAC,-58,-37,-27,34,6C1DEBA09A70,37241
1745274919188,6C1DEBA3FFAC,-55,-36,-31,36,6C1DEBA09A70,37242
1745274919235,6C1DEBA3FFAC,-70,-22,7,0,6C1DEBA09A70,37243
