X_Real,Y_Real,1_Timestamp,1_RSSI,1_Azimuth,1_Elevation,1_Channel,1_Sequence,1_Azimuth_Var,1_RSSI_Var,1_Azimuth_Real,2_Timestamp,2_RSSI,2_Azimuth,2_Elevation,2_Channel,2_Sequence,2_Azimuth_Var,2_RSSI_Var,2_Azimuth_Real,3_Timestamp,3_RSSI,3_Azimuth,3_Elevation,3_Channel,3_Sequence,3_Azimuth_Var,3_RSSI_Var,3_Azimuth_Real,4_Timestamp,4_RSSI,4_Azimuth,4_Elevation,4_Channel,4_Sequence,4_Azimuth_Var,4_RSSI_Var,4_Azimuth_Real
278.9225374561683,90.0,247,-69.75,0.5,7.75,7.75,18376.5,2125.6666666666665,38.916666666666664,3.822257420104262,247,-69.25,-4.25,-11.5,7.75,18376.5,2807.583333333334,32.24999999999998,-32.65516872418058,247,-52.25,-11.75,7.5,7.75,18376.5,12.916666666666666,0.9166666666666666,-21.843909095229115,247,-64.75,30.5,7.75,7.75,18376.5,495.0,20.25000000000001,38.89227110022192
293.2674529805547,90.0,248,-65.25,1.5,1.25,10.5,18380.5,195.66666666666666,24.250000000000018,2.3046511143407407,248,-66.5,-37.25,11.0,10.5,18380.5,84.24999999999999,49.666666666666686,-33.75029471622945,248,-58.75,-3.75,5.75,10.5,18380.5,22.916666666666668,2.25,-13.575492931983824,248,-64.25,50.0,13.5,10.5,18380.5,264.0,6.916666666666667,37.49606095930112
307.61236850494106,90.0,249,-67.25,0.5,1.0,19.25,18384.5,95.0,31.583333333333325,0.7838031492474539,249,-61.75,-24.75,18.25,19.25,18384.5,12.916666666666666,5.583333333333336,-34.91186593272854,249,-58.75,-0.25,-0.25,19.25,18384.5,5.583333333333333,6.916666666666667,-4.6925917255060785,249,-69.0,34.0,0.5,19.25,18384.5,88.0,52.666666666666664,36.18323177813559
315.0,97.44626407369499,250,-67.25,-11.75,0.0,16.75,18388.5,94.25,29.58333333333333,0.0,250,-63.0,-34.5,23.5,16.75,18388.5,14.333333333333337,39.33333333333332,-34.63077317546582,250,-62.0,-1.0,1.25,16.75,18388.5,1.3333333333333333,20.66666666666666,0.0,250,-61.0,26.25,3.25,16.75,18388.5,77.58333333333334,12.666666666666666,34.63077317546582
315.0,112.79938587512794,251,-68.75,2.25,13.0,22.25,18392.5,728.2499999999999,28.916666666666668,0.0,251,-62.0,-25.5,3.75,22.25,18392.5,35.0,11.333333333333329,-32.696677777778454,251,-62.25,11.75,11.0,22.25,18392.5,18.25,14.916666666666666,0.0,251,-63.0,29.25,0.25,22.25,18392.5,234.91666666666666,28.666666666666668,32.696677777778454
315.0,128.1525076765609,252,-61.75,-1.0,12.0,24.0,18396.5,31.333333333333332,4.916666666666669,0.0,252,-58.5,-26.5,-0.25,24.0,18396.5,14.999999999999998,13.666666666666666,-30.67500423039492,252,-65.0,-19.333333333333332,-3.3333333333333335,23.0,18396.333333333332,1442.3333333333335,7.0,0.0,252,-63.333333333333336,31.0,-9.333333333333334,23.0,18396.333333333332,7.0,1.3333333333333321,30.67500423039492
315.0,143.50562947799386,253,-67.5,-3.5,12.5,14.0,18400.5,123.0,40.333333333333314,0.0,253,-59.75,-31.25,-11.25,14.0,18400.5,99.58333333333331,8.916666666666663,-28.56504695611037,253,-64.25,-1.0,13.0,14.0,18400.5,121.33333333333333,12.91666666666667,0.0,253,-66.75,25.5,9.0,14.0,18400.5,467.0,104.91666666666667,28.56504695611037
315.0,158.85875127942683,254,-64.75,20.5,8.0,19.25,18404.5,929.6666666666666,16.916666666666668,0.0,254,-62.25,-25.0,0.0,19.25,18404.5,24.666666666666668,8.249999999999998,-26.366994138947604,254,-63.0,13.25,0.75,19.25,18404.5,296.9166666666667,24.666666666666657,0.0,254,-63.25,4.75,15.5,19.25,18404.5,2456.25,16.249999999999996,26.366994138947632
315.0,174.2118730808598,255,-63.25,-9.0,-15.75,16.25,18408.5,110.66666666666667,45.58333333333332,0.0,255,-60.75,-29.5,3.25,16.25,18408.5,16.333333333333332,30.916666666666668,-24.082085291849328,255,-64.0,-2.5,19.5,16.25,18408.5,2449.666666666667,26.666666666666668,0.0,255,-66.5,3.5,9.75,16.25,18408.5,1516.3333333333333,31.000000000000004,24.082085291849356
315.0,189.56499488229275,256,-66.5,-26.5,10.25,16.5,18412.5,1095.0,49.666666666666664,0.0,256,-58.25,-23.25,12.0,16.5,18412.5,88.91666666666667,4.250000000000001,-21.71276189317764,256,-63.75,-4.0,-4.0,16.5,18412.5,3838.0,2.2499999999999987,0.0,256,-66.0,19.666666666666668,13.333333333333334,19.0,18412.333333333332,24.333333333333332,28.0,21.71276189317764
