Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1745274909200,6C1DEBA3FFAC,-65,19,-16,28,6C1DEBA09949,34651
1745274909202,6C1DEBA3FFAC,-72,23,-1,16,6C1DEBA09949,34652
1745274909205,6C1DEBA3FFAC,-65,34,-25,27,6C1DEBA09949,34653
1745274909207,6C1DEBA3FFAC,-65,20,-16,28,6C1DEBA09949,34654
1745274909210,6C1DEBA3FFAC,-68,21,16,1,6C1DEBA09949,34655
1745274909212,6C1DEBA3FFAC,-70,14,-2,19,6C1DEBA09949,34656
1745274909215,6C1DEBA3FFAC,-72,26,-3,17,6C1DEBA09949,34657
1745274909243,6C1DEBA3FFAC,-61,14,-12,7,6C1DEBA09949,34658
1745274909248,6C1DEBA3FFAC,-74,13,13,23,6C1DEBA09949,34659
1745274909250,6C1DEBA3FFAC,-69,15,0,33,6C1DEBA09949,34660
1745274909253,6C1DEBA3FFAC,-65,5,-8,31,6C1DEBA09949,34661
1745274909255,6C1DEBA3FFAC,-62,17,-10,34,6C1DEBA09949,34662
1745274909258,6C1DEBA3FFAC,-60,12,-15,36,6C1DEBA09949,34663
1745274909295,6C1DEBA3FFAC,-72,20,16,3,6C1DEBA09949,34664
1745274909297,6C1DEBA3FFAC,-59,29,3,9,6C1DEBA09949,34665
1745274909302,6C1DEBA3FFAC,-73,1,0,13,6C1DEBA09949,37043
1745274909304,6C1DEBA3FFAC,-70,4,2,8,6C1DEBA09949,37044
1745274909307,6C1DEBA3FFAC,-58,2,-4,16,6C1DEBA09949,37045
1745274909352,6C1DEBA3FFAC,-55,-2,-4,28,6C1DEBA09949,37046
1745274909398,6C1DEBA3FFAC,-64,3,2,7,6C1DEBA09949,37047
1745274909446,6C1DEBA3FFAC,-56,2,-4,36,6C1DEBA09949,37048
1745274909501,6C1DEBA3FFAC,-74,2,1,1,6C1DEBA09949,37049
1745274909548,6C1DEBA3FFAC,-66,0,-5,23,6C1DEBA09949,37050
1745274909596,6C1DEBA3FFAC,-61,-1,1,3,6C1DEBA09949,37051
1745274909652,6C1DEBA3FFAC,-58,1,-3,17,6C1DEBA09949,37052
1745274909746,6C1DEBA3FFAC,-63,2,1,10,6C1DEBA09949,37054
1745274909802,6C1DEBA3FFAC,-59,0,-4,25,6C1DEBA09949,37055
1745274909848,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37056
1745274909896,6C1DEBA3FFAC,-62,3,3,0,6C1DEBA09949,37057
1745274909952,6C1DEBA3FFAC,-52,2,-4,34,6C1DEBA09949,37058
1745274909998,6C1DEBA3FFAC,-55,-75,42,19,6C1DEBA09949,37059
1745274910046,6C1DEBA3FFAC,-53,1,-2,32,6C1DEBA09949,37060
1745274910102,6C1DEBA3FFAC,-58,-3,-4,20,6C1DEBA09949,37061
1745274910148,6C1DEBA3FFAC,-62,1,-3,14,6C1DEBA09949,37062
1745274910207,6C1DEBA3FFAC,-66,0,-5,23,6C1DEBA09949,37063
1745274910252,6C1DEBA3FFAC,-69,3,2,8,6C1DEBA09949,37064
1745274910298,6C1DEBA3FFAC,-64,2,2,7,6C1DEBA09949,37065
1745274910346,6C1DEBA3FFAC,-73,3,0,13,6C1DEBA09949,37066
1745274910402,6C1DEBA3FFAC,-60,2,-5,15,6C1DEBA09949,37067
1745274910448,6C1DEBA3FFAC,-61,-1,1,3,6C1DEBA09949,37068
1745274910496,6C1DEBA3FFAC,-61,0,1,3,6C1DEBA09949,37069
1745274910552,6C1DEBA3FFAC,-62,5,4,0,6C1DEBA09949,37070
1745274910598,6C1DEBA3FFAC,-62,3,0,11,6C1DEBA09949,37071
1745274910646,6C1DEBA3FFAC,-58,2,-4,16,6C1DEBA09949,37072
1745274910702,6C1DEBA3FFAC,-65,-1,-5,24,6C1DEBA09949,37073
1745274910748,6C1DEBA3FFAC,-67,-1,-5,23,6C1DEBA09949,37074
1745274910796,6C1DEBA3FFAC,-62,3,0,11,6C1DEBA09949,37075
1745274910852,6C1DEBA3FFAC,-55,-3,-5,29,6C1DEBA09949,37076
1745274910898,6C1DEBA3FFAC,-59,3,3,6,6C1DEBA09949,37077
1745274910946,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37078
1745274911051,6C1DEBA3FFAC,-69,3,2,8,6C1DEBA09949,37080
1745274911097,6C1DEBA3FFAC,-55,0,-4,18,6C1DEBA09949,37081
1745274911146,6C1DEBA3FFAC,-62,1,-4,14,6C1DEBA09949,37082
1745274911201,6C1DEBA3FFAC,-57,-3,-4,20,6C1DEBA09949,37083
1745274911247,6C1DEBA3FFAC,-55,-2,-4,19,6C1DEBA09949,37084
1745274911296,6C1DEBA3FFAC,-65,3,2,9,6C1DEBA09949,37085
1745274911351,6C1DEBA3FFAC,-60,0,-5,22,6C1DEBA09949,37086
1745274911397,6C1DEBA3FFAC,-60,2,-5,15,6C1DEBA09949,37087
1745274911445,6C1DEBA3FFAC,-54,2,-5,35,6C1DEBA09949,37088
1745274911502,6C1DEBA3FFAC,-62,2,-4,14,6C1DEBA09949,37089
1745274911548,6C1DEBA3FFAC,-60,0,3,4,6C1DEBA09949,37090
1745274911596,6C1DEBA3FFAC,-55,-1,-4,27,6C1DEBA09949,37091
1745274911645,6C1DEBA3FFAC,-58,1,4,5,6C1DEBA09949,37092
1745274911701,6C1DEBA3FFAC,-52,2,-4,34,6C1DEBA09949,37093
1745274911747,6C1DEBA3FFAC,-56,3,-4,36,6C1DEBA09949,37094
1745274911796,6C1DEBA3FFAC,-60,0,3,4,6C1DEBA09949,37095
1745274911844,6C1DEBA3FFAC,-56,-1,-4,26,6C1DEBA09949,37096
1745274911901,6C1DEBA3FFAC,-64,4,3,7,6C1DEBA09949,37097
1745274911948,6C1DEBA3FFAC,-73,2,0,13,6C1DEBA09949,37098
1745274911996,6C1DEBA3FFAC,-55,-1,-3,30,6C1DEBA09949,37099
1745274912052,6C1DEBA3FFAC,-53,1,-5,34,6C1DEBA09949,37100
1745274912098,6C1DEBA3FFAC,-69,3,2,8,6C1DEBA09949,37101
1745274912146,6C1DEBA3FFAC,-56,-1,-4,26,6C1DEBA09949,37102
1745274912203,6C1DEBA3FFAC,-56,1,-3,17,6C1DEBA09949,37103
1745274912248,6C1DEBA3FFAC,-60,-2,-6,22,6C1DEBA09949,37104
1745274912296,6C1DEBA3FFAC,-60,0,3,4,6C1DEBA09949,37105
1745274912351,6C1DEBA3FFAC,-59,2,3,6,6C1DEBA09949,37106
1745274912398,6C1DEBA3FFAC,-59,-3,-4,21,6C1DEBA09949,37107
1745274912446,6C1DEBA3FFAC,-52,2,-2,32,6C1DEBA09949,37108
1745274912502,6C1DEBA3FFAC,-53,2,-3,34,6C1DEBA09949,37109
1745274912548,6C1DEBA3FFAC,-64,4,0,12,6C1DEBA09949,37110
1745274912596,6C1DEBA3FFAC,-55,-3,-5,28,6C1DEBA09949,37111
1745274912652,6C1DEBA3FFAC,-54,-3,-5,28,6C1DEBA09949,37112
1745274912698,6C1DEBA3FFAC,-65,3,2,9,6C1DEBA09949,37113
1745274912746,6C1DEBA3FFAC,-56,2,-4,36,6C1DEBA09949,37114
1745274912802,6C1DEBA3FFAC,-59,0,-5,25,6C1DEBA09949,37115
1745274912848,6C1DEBA3FFAC,-55,1,-5,35,6C1DEBA09949,37116
1745274912896,6C1DEBA3FFAC,-51,1,-4,33,6C1DEBA09949,37117
1745274912952,6C1DEBA3FFAC,-57,-3,-4,20,6C1DEBA09949,37118
1745274912998,6C1DEBA3FFAC,-55,-2,-4,29,6C1DEBA09949,37119
1745274913046,6C1DEBA3FFAC,-61,0,2,4,6C1DEBA09949,37120
1745274913101,6C1DEBA3FFAC,-64,4,3,0,6C1DEBA09949,37121
1745274913148,6C1DEBA3FFAC,-64,3,2,7,6C1DEBA09949,37122
1745274913204,6C1DEBA3FFAC,-62,2,-4,14,6C1DEBA09949,37123
1745274913252,6C1DEBA3FFAC,-65,-2,-5,24,6C1DEBA09949,37124
1745274913298,6C1DEBA3FFAC,-55,-2,-4,28,6C1DEBA09949,37125
1745274913347,6C1DEBA3FFAC,-55,-2,-5,29,6C1DEBA09949,37126
1745274913402,6C1DEBA3FFAC,-60,2,-4,15,6C1DEBA09949,37127
1745274913448,6C1DEBA3FFAC,-62,3,4,0,6C1DEBA09949,37128
1745274913496,6C1DEBA3FFAC,-65,3,2,9,6C1DEBA09949,37129
1745274913552,6C1DEBA3FFAC,-61,3,-5,15,6C1DEBA09949,37130
1745274913598,6C1DEBA3FFAC,-59,2,3,6,6C1DEBA09949,37131
1745274913646,6C1DEBA3FFAC,-65,-2,-5,24,6C1DEBA09949,37132
1745274913702,6C1DEBA3FFAC,-59,-3,-5,21,6C1DEBA09949,37133
1745274913748,6C1DEBA3FFAC,-55,-2,-4,29,6C1DEBA09949,37134
1745274913796,6C1DEBA3FFAC,-58,2,-4,16,6C1DEBA09949,37135
1745274913851,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37136
1745274913898,6C1DEBA3FFAC,-64,4,0,12,6C1DEBA09949,37137
1745274914003,6C1DEBA3FFAC,-63,2,1,10,6C1DEBA09949,37139
1745274914048,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37140
1745274914098,6C1DEBA3FFAC,-62,3,4,0,6C1DEBA09949,37141
1745274914153,6C1DEBA3FFAC,-63,3,2,10,6C1DEBA09949,37142
1745274914212,6C1DEBA3FFAC,-64,4,0,12,6C1DEBA09949,37143
1745274914254,6C1DEBA3FFAC,-56,2,-4,36,6C1DEBA09949,37144
1745274914298,6C1DEBA3FFAC,-73,2,0,13,6C1DEBA09949,37145
1745274914347,6C1DEBA3FFAC,-58,-2,-4,20,6C1DEBA09949,37146
1745274914396,6C1DEBA3FFAC,-52,2,-1,32,6C1DEBA09949,37147
1745274914453,6C1DEBA3FFAC,-60,2,-4,15,6C1DEBA09949,37148
1745274914498,6C1DEBA3FFAC,-69,3,1,8,6C1DEBA09949,37149
1745274914548,6C1DEBA3FFAC,-64,3,2,7,6C1DEBA09949,37150
1745274914603,6C1DEBA3FFAC,-64,4,0,12,6C1DEBA09949,37151
1745274914648,6C1DEBA3FFAC,-66,0,-5,23,6C1DEBA09949,37152
1745274914698,6C1DEBA3FFAC,-54,1,-5,35,6C1DEBA09949,37153
1745274914754,6C1DEBA3FFAC,-65,3,2,9,6C1DEBA09949,37154
1745274914798,6C1DEBA3FFAC,-65,0,1,2,6C1DEBA09949,37155
1745274914848,6C1DEBA3FFAC,-58,0,4,5,6C1DEBA09949,37156
1745274914903,6C1DEBA3FFAC,-55,-2,-3,19,6C1DEBA09949,37157
1745274914948,6C1DEBA3FFAC,-74,2,1,1,6C1DEBA09949,37158
1745274914998,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37159
1745274915053,6C1DEBA3FFAC,-58,2,-4,16,6C1DEBA09949,37160
1745274915098,6C1DEBA3FFAC,-64,3,2,7,6C1DEBA09949,37161
1745274915148,6C1DEBA3FFAC,-64,3,0,12,6C1DEBA09949,37162
1745274915206,6C1DEBA3FFAC,-65,-2,-6,24,6C1DEBA09949,37163
1745274915248,6C1DEBA3FFAC,-56,-1,-5,26,6C1DEBA09949,37164
1745274915298,6C1DEBA3FFAC,-63,3,4,0,6C1DEBA09949,37165
1745274915353,6C1DEBA3FFAC,-52,2,-3,34,6C1DEBA09949,37166
1745274915398,6C1DEBA3FFAC,-65,-2,-5,24,6C1DEBA09949,37167
1745274915448,6C1DEBA3FFAC,-62,2,-4,14,6C1DEBA09949,37168
1745274915503,6C1DEBA3FFAC,-56,1,-3,17,6C1DEBA09949,37169
1745274915548,6C1DEBA3FFAC,-62,4,4,0,6C1DEBA09949,37170
1745274915598,6C1DEBA3FFAC,-56,0,-4,26,6C1DEBA09949,37171
1745274915653,6C1DEBA3FFAC,-51,2,-4,33,6C1DEBA09949,37172
1745274915698,6C1DEBA3FFAC,-59,1,-5,25,6C1DEBA09949,37173
1745274915748,6C1DEBA3FFAC,-56,1,-4,34,6C1DEBA09949,37174
1745274915803,6C1DEBA3FFAC,-69,4,2,8,6C1DEBA09949,37175
1745274915848,6C1DEBA3FFAC,-65,4,2,9,6C1DEBA09949,37176
1745274915898,6C1DEBA3FFAC,-58,4,-3,16,6C1DEBA09949,37177
1745274915954,6C1DEBA3FFAC,-73,2,0,13,6C1DEBA09949,37178
1745274915999,6C1DEBA3FFAC,-65,-2,-5,24,6C1DEBA09949,37179
1745274916103,6C1DEBA3FFAC,-63,4,3,0,6C1DEBA09949,37181
1745274916148,6C1DEBA3FFAC,-59,0,-5,25,6C1DEBA09949,37182
1745274916206,6C1DEBA3FFAC,-62,3,3,0,6C1DEBA09949,37183
1745274916253,6C1DEBA3FFAC,-52,2,-4,34,6C1DEBA09949,37184
1745274916298,6C1DEBA3FFAC,-60,3,-4,15,6C1DEBA09949,37185
1745274916348,6C1DEBA3FFAC,-56,2,-4,36,6C1DEBA09949,37186
1745274916403,6C1DEBA3FFAC,-55,1,-5,35,6C1DEBA09949,37187
1745274916449,6C1DEBA3FFAC,-59,0,-5,25,6C1DEBA09949,37188
1745274916498,6C1DEBA3FFAC,-55,-1,-3,30,6C1DEBA09949,37189
1745274916553,6C1DEBA3FFAC,-55,-1,-3,19,6C1DEBA09949,37190
1745274916598,6C1DEBA3FFAC,-58,-3,-4,20,6C1DEBA09949,37191
1745274916648,6C1DEBA3FFAC,-73,2,0,13,6C1DEBA09949,37192
1745274916703,6C1DEBA3FFAC,-64,5,4,0,6C1DEBA09949,37193
1745274916748,6C1DEBA3FFAC,-62,2,-3,14,6C1DEBA09949,37194
1745274916798,6C1DEBA3FFAC,-53,2,-4,34,6C1DEBA09949,37195
1745274916853,6C1DEBA3FFAC,-57,-2,-3,20,6C1DEBA09949,37196
1745274916898,6C1DEBA3FFAC,-51,1,-4,33,6C1DEBA09949,37197
1745274916948,6C1DEBA3FFAC,-55,-2,-4,29,6C1DEBA09949,37198
1745274917003,6C1DEBA3FFAC,-61,-1,1,3,6C1DEBA09949,37199
1745274917048,6C1DEBA3FFAC,-64,3,3,0,6C1DEBA09949,37200
1745274917098,6C1DEBA3FFAC,-56,-1,-4,26,6C1DEBA09949,37201
1745274917153,6C1DEBA3FFAC,-56,2,-2,17,6C1DEBA09949,37202
1745274917210,6C1DEBA3FFAC,-55,-2,-4,28,6C1DEBA09949,37203
1745274917253,6C1DEBA3FFAC,-56,1,-3,17,6C1DEBA09949,37204
1745274917297,6C1DEBA3FFAC,-74,3,2,1,6C1DEBA09949,37205
1745274917346,6C1DEBA3FFAC,-58,1,4,5,6C1DEBA09949,37206
1745274917396,6C1DEBA3FFAC,-64,4,0,12,6C1DEBA09949,37207
1745274917453,6C1DEBA3FFAC,-58,2,-4,16,6C1DEBA09949,37208
1745274917498,6C1DEBA3FFAC,-53,0,-3,31,6C1DEBA09949,37209
1745274917548,6C1DEBA3FFAC,-58,3,-2,16,6C1DEBA09949,37210
1745274917603,6C1DEBA3FFAC,-56,-1,-4,26,6C1DEBA09949,37211
1745274917648,6C1DEBA3FFAC,-74,2,1,1,6C1DEBA09949,37212
1745274917698,6C1DEBA3FFAC,-56,2,-2,17,6C1DEBA09949,37213
