Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1745274095307,6C1DEBA3FFAC,-57,-30,-1,22,6C1DEBA09949,20445
1745274095310,6C1DEBA3FFAC,-58,-32,-4,5,6C1DEBA09949,20446
1745274095312,6C1DEBA3FFAC,-57,-29,-3,28,6C1DEBA09949,20447
1745274095315,6C1DEBA3FFAC,-53,-32,-9,32,6C1DEBA09949,20448
1745274095317,6C1DEBA3FFAC,-57,-40,-1,25,6C1DEBA09949,20449
1745274095320,6C1DEBA3FFAC,-53,-32,-10,33,6C1DEBA09949,20450
1745274095347,6C1DEBA3FFAC,-68,-29,-1,0,6C1DEBA09949,20451
1745274095350,6C1DEBA3FFAC,-61,-24,3,11,6C1DEBA09949,20452
1745274095352,6C1DEBA3FFAC,-53,-31,-9,32,6C1DEBA09949,20453
1745274095355,6C1DEBA3FFAC,-53,-32,-11,33,6C1DEBA09949,20454
1745274095358,6C1DEBA3FFAC,-60,-27,6,12,6C1DEBA09949,20455
1745274095363,6C1DEBA3FFAC,-56,-24,15,14,6C1DEBA09949,20456
1745274095387,6C1DEBA3FFAC,-58,-26,13,20,6C1DEBA09949,20457
1745274095389,6C1DEBA3FFAC,-54,-40,-8,8,6C1DEBA09949,20458
1745274095394,6C1DEBA3FFAC,-58,-27,11,20,6C1DEBA09949,20770
1745274095434,6C1DEBA3FFAC,-54,-24,13,16,6C1DEBA09949,20772
1745274095480,6C1DEBA3FFAC,-56,-23,15,14,6C1DEBA09949,20773
1745274095529,6C1DEBA3FFAC,-60,-28,7,12,6C1DEBA09949,20774
1745274095577,6C1DEBA3FFAC,-56,-31,-3,23,6C1DEBA09949,20775
1745274095633,6C1DEBA3FFAC,-56,-23,15,14,6C1DEBA09949,20776
1745274095680,6C1DEBA3FFAC,-57,-33,14,18,6C1DEBA09949,20777
1745274095729,6C1DEBA3FFAC,-59,-37,-5,4,6C1DEBA09949,20778
1745274095784,6C1DEBA3FFAC,-70,-34,-1,1,6C1DEBA09949,20779
1745274095831,6C1DEBA3FFAC,-66,-40,-2,2,6C1DEBA09949,20780
1745274095879,6C1DEBA3FFAC,-53,-36,-8,9,6C1DEBA09949,20781
