Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1742246937057,6C1DEBA3FFAC,-53,-59,-14,32,6C1DEBA09A56,15977
1742246937058,6C1DEBA3FFAC,-53,-60,-15,26,6C1DEBA09A56,15978
1742246937058,6C1DEBA3FFAC,-77,-60,-16,12,6C1DEBA09A56,15979
1742246937058,6C1DEBA3FFAC,-59,-61,-17,18,6C1DEBA09A56,15980
1742246937059,6C1DEBA3FFAC,-58,-62,-18,18,6C1DEBA09A56,15981
1742246937059,6C1DEBA3FFAC,-57,-62,-19,2,6C1DEBA09A56,15982
1742246937060,6C1DEBA3FFAC,-52,-62,-19,27,6C1DEBA09A56,15983
1742246937101,6C1DEBA3FFAC,-59,-61,-19,10,6C1DEBA09A56,15984
1742246937101,6C1DEBA3FFAC,-57,-60,-20,4,6C1DEBA09A56,15985
1742246937102,6C1DEBA3FFAC,-58,-59,-17,0,6C1DEBA09A56,15986
1742246937102,6C1DEBA3FFAC,-65,-59,-16,11,6C1DEBA09A56,15987
1742246937103,6C1DEBA3FFAC,-52,-60,-17,32,6C1DEBA09A56,15988
1742246937103,6C1DEBA3FFAC,-57,-60,-18,4,6C1DEBA09A56,15989
1742246937103,6C1DEBA3FFAC,-59,-61,-18,18,6C1DEBA09A56,15990
1742246937138,6C1DEBA3FFAC,-57,-62,-19,0,6C1DEBA09A56,15991
1742246937139,6C1DEBA3FFAC,-62,-8,-2,19,6C1DEBA09A56,3549
1742246937140,6C1DEBA3FFAC,-62,-7,-2,22,6C1DEBA09A56,3550
1742246937140,6C1DEBA3FFAC,-68,-3,-2,13,6C1DEBA09A56,3551
1742246937194,6C1DEBA3FFAC,-64,-6,1,5,6C1DEBA09A56,3552
1742246937241,6C1DEBA3FFAC,-71,-6,1,15,6C1DEBA09A56,3553
1742246937289,6C1DEBA3FFAC,-62,-8,0,19,6C1DEBA09A56,3554
1742246937344,6C1DEBA3FFAC,-64,-5,1,12,6C1DEBA09A56,3555
1742246937391,6C1DEBA3FFAC,-69,-7,-1,4,6C1DEBA09A56,3556
1742246937439,6C1DEBA3FFAC,-73,-5,0,30,6C1DEBA09A56,3557
1742246937493,6C1DEBA3FFAC,-75,-5,0,17,6C1DEBA09A56,3558
1742246937589,6C1DEBA3FFAC,-60,-4,1,22,6C1DEBA09A56,3560
1742246937643,6C1DEBA3FFAC,-79,-1,2,31,6C1DEBA09A56,3561
1742246937691,6C1DEBA3FFAC,-65,-4,5,5,6C1DEBA09A56,3562
1742246937739,6C1DEBA3FFAC,-60,-5,3,20,6C1DEBA09A56,3563
1742246937893,6C1DEBA3FFAC,-65,-9,6,6,6C1DEBA09A56,3566
1742246937941,6C1DEBA3FFAC,-64,-9,6,33,6C1DEBA09A56,3567
1742246938043,6C1DEBA3FFAC,-67,-9,6,8,6C1DEBA09A56,3569
1742246938090,6C1DEBA3FFAC,-74,-7,7,31,6C1DEBA09A56,3570
1742246938143,6C1DEBA3FFAC,-66,-8,6,18,6C1DEBA09A56,3571
1742246938191,6C1DEBA3FFAC,-69,-10,4,4,6C1DEBA09A56,3572
1742246938239,6C1DEBA3FFAC,-63,-5,1,29,6C1DEBA09A56,3573
1742246938293,6C1DEBA3FFAC,-63,-4,2,22,6C1DEBA09A56,3574
1742246938341,6C1DEBA3FFAC,-66,-5,0,10,6C1DEBA09A56,3575
1742246938389,6C1DEBA3FFAC,-67,-7,-1,4,6C1DEBA09A56,3576
1742246938443,6C1DEBA3FFAC,-73,-7,-1,24,6C1DEBA09A56,3577
1742246938491,6C1DEBA3FFAC,-65,-4,-4,28,6C1DEBA09A56,3578
