Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1742248947180,6C1DEBA3FFAC,-75,-7,15,6,6C1DEBA09A56,37180
1742248947180,6C1DEBA3FFAC,-60,-7,14,36,6C1DEBA09A56,37181
1742248947181,6C1DEBA3FFAC,-62,-6,15,34,6C1DEBA09A56,37182
1742248947181,6C1DEBA3FFAC,-59,-5,16,28,6C1DEBA09A56,37183
1742248947182,6C1DEBA3FFAC,-62,-5,16,15,6C1DEBA09A56,37184
1742248947182,6C1DEBA3FFAC,-77,-6,16,7,6C1DEBA09A56,37185
1742248947183,6C1DEBA3FFAC,-57,-5,16,29,6C1DEBA09A56,37186
1742248947224,6C1DEBA3FFAC,-76,-6,16,6,6C1DEBA09A56,37188
1742248947224,6C1DEBA3FFAC,-62,-3,12,22,6C1DEBA09A56,37189
1742248947224,6C1DEBA3FFAC,-68,-4,12,12,6C1DEBA09A56,37191
1742248947225,6C1DEBA3FFAC,-70,-6,9,1,6C1DEBA09A56,37192
1742248947225,6C1DEBA3FFAC,-60,-5,10,23,6C1DEBA09A56,37193
1742248947225,6C1DEBA3FFAC,-71,-7,7,1,6C1DEBA09A56,37194
1742248947272,6C1DEBA3FFAC,-62,-7,7,16,6C1DEBA09A56,37195
1742248947273,6C1DEBA3FFAC,-62,-7,7,14,6C1DEBA09A56,37196
1742248947273,6C1DEBA3FFAC,-53,-37,19,26,6C1DEBA09A56,43678
1742248947274,6C1DEBA3FFAC,-63,-37,19,0,6C1DEBA09A56,43679
1742248947274,6C1DEBA3FFAC,-56,-37,20,34,6C1DEBA09A56,43680
1742248947320,6C1DEBA3FFAC,-63,-37,19,0,6C1DEBA09A56,43681
1742248947373,6C1DEBA3FFAC,-59,-37,19,17,6C1DEBA09A56,43682
1742248947421,6C1DEBA3FFAC,-53,-37,17,31,6C1DEBA09A56,43683
1742248947469,6C1DEBA3FFAC,-55,-37,17,32,6C1DEBA09A56,43684
1742248947522,6C1DEBA3FFAC,-59,-37,16,3,6C1DEBA09A56,43685
