Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1745274105737,6C1DEBA3FFAC,-63,17,7,0,6C1DEBA09A56,20498
1745274105737,6C1DEBA3FFAC,-62,0,1,6,6C1DEBA09A56,20499
1745274105738,6C1DEBA3FFAC,-63,19,-33,11,6C1DEBA09A56,20500
1745274105738,6C1DEBA3FFAC,-63,19,-33,11,6C1DEBA09A56,20501
1745274105739,6C1DEBA3FFAC,-61,-2,-3,5,6C1DEBA09A56,20502
1745274105739,6C1DEBA3FFAC,-62,1,0,6,6C1DEBA09A56,20503
1745274105740,6C1DEBA3FFAC,-62,37,7,29,6C1DEBA09A56,20504
1745274105781,6C1DEBA3FFAC,-63,16,8,0,6C1DEBA09A56,20505
1745274105781,6C1DEBA3FFAC,-63,15,7,0,6C1DEBA09A56,20506
1745274105782,6C1DEBA3FFAC,-63,7,-1,21,6C1DEBA09A56,20507
1745274105782,6C1DEBA3FFAC,-65,70,20,34,6C1DEBA09A56,20508
1745274105783,6C1DEBA3FFAC,-64,19,-33,11,6C1DEBA09A56,20509
1745274105783,6C1DEBA3FFAC,-65,70,21,34,6C1DEBA09A56,20510
1745274105818,6C1DEBA3FFAC,-70,1,-19,15,6C1DEBA09A56,20511
1745274105818,6C1DEBA3FFAC,-63,41,8,28,6C1DEBA09A56,20512
1745274105819,6C1DEBA3FFAC,-68,10,-36,10,6C1DEBA09A56,20977
1745274105820,6C1DEBA3FFAC,-63,1,-5,3,6C1DEBA09A56,20978
1745274105839,6C1DEBA3FFAC,-69,1,-27,16,6C1DEBA09A56,20979
1745274105887,6C1DEBA3FFAC,-62,43,8,28,6C1DEBA09A56,20980
1745274105990,6C1DEBA3FFAC,-63,-61,42,31,6C1DEBA09A56,20982
1745274106038,6C1DEBA3FFAC,-60,33,11,18,6C1DEBA09A56,20983
1745274106086,6C1DEBA3FFAC,-68,12,27,35,6C1DEBA09A56,20984
1745274106140,6C1DEBA3FFAC,-70,65,27,33,6C1DEBA09A56,20985
1745274106188,6C1DEBA3FFAC,-63,1,-5,3,6C1DEBA09A56,20986
1745274106236,6C1DEBA3FFAC,-62,15,8,1,6C1DEBA09A56,20987
1745274106290,6C1DEBA3FFAC,-62,31,-24,12,6C1DEBA09A56,20988
1745274106338,6C1DEBA3FFAC,-68,7,-37,10,6C1DEBA09A56,20989
1745274106386,6C1DEBA3FFAC,-70,0,-30,8,6C1DEBA09A56,20990
1745274106440,6C1DEBA3FFAC,-62,23,1,20,6C1DEBA09A56,20991
1745274106488,6C1DEBA3FFAC,-67,-1,-2,22,6C1DEBA09A56,20992
1745274106536,6C1DEBA3FFAC,-70,0,25,35,6C1DEBA09A56,20993
1745274106590,6C1DEBA3FFAC,-68,2,-24,16,6C1DEBA09A56,20994
1745274106638,6C1DEBA3FFAC,-71,51,26,33,6C1DEBA09A56,20995
1745274106686,6C1DEBA3FFAC,-67,-2,-3,22,6C1DEBA09A56,20996
1745274106739,6C1DEBA3FFAC,-62,-1,2,6,6C1DEBA09A56,20997
1745274106787,6C1DEBA3FFAC,-62,-1,-1,5,6C1DEBA09A56,20998
1745274106840,6C1DEBA3FFAC,-63,41,10,28,6C1DEBA09A56,20999
1745274106888,6C1DEBA3FFAC,-62,7,-1,4,6C1DEBA09A56,21000
1745274106936,6C1DEBA3FFAC,-63,55,36,13,6C1DEBA09A56,21001
1745274106990,6C1DEBA3FFAC,-61,-4,-2,5,6C1DEBA09A56,21002
1745274107038,6C1DEBA3FFAC,-67,-1,-5,22,6C1DEBA09A56,21003
1745274107086,6C1DEBA3FFAC,-68,-5,-54,9,6C1DEBA09A56,21004
1745274107140,6C1DEBA3FFAC,-66,-51,40,32,6C1DEBA09A56,21005
1745274107188,6C1DEBA3FFAC,-66,75,43,31,6C1DEBA09A56,21006
1745274107236,6C1DEBA3FFAC,-62,16,7,1,6C1DEBA09A56,21007
1745274107290,6C1DEBA3FFAC,-63,14,8,1,6C1DEBA09A56,21008
1745274107338,6C1DEBA3FFAC,-64,14,-32,11,6C1DEBA09A56,21009
1745274107386,6C1DEBA3FFAC,-63,7,-29,11,6C1DEBA09A56,21010
1745274107440,6C1DEBA3FFAC,-61,-6,-4,5,6C1DEBA09A56,21011
1745274107488,6C1DEBA3FFAC,-71,2,-30,8,6C1DEBA09A56,21012
1745274107536,6C1DEBA3FFAC,-70,75,34,33,6C1DEBA09A56,21013
1745274107590,6C1DEBA3FFAC,-63,12,4,24,6C1DEBA09A56,21014
1745274107638,6C1DEBA3FFAC,-63,0,0,24,6C1DEBA09A56,21015
1745274107686,6C1DEBA3FFAC,-64,-61,42,32,6C1DEBA09A56,21016
1745274107739,6C1DEBA3FFAC,-64,7,-2,3,6C1DEBA09A56,21017
1745274107787,6C1DEBA3FFAC,-62,43,10,27,6C1DEBA09A56,21018
1745274107840,6C1DEBA3FFAC,-62,1,-2,3,6C1DEBA09A56,21019
1745274107888,6C1DEBA3FFAC,-69,3,-29,16,6C1DEBA09A56,21020
1745274107936,6C1DEBA3FFAC,-67,74,15,26,6C1DEBA09A56,21021
1745274107990,6C1DEBA3FFAC,-66,17,-43,10,6C1DEBA09A56,21022
1745274108038,6C1DEBA3FFAC,-69,44,21,33,6C1DEBA09A56,21023
1745274108091,6C1DEBA3FFAC,-62,26,-24,12,6C1DEBA09A56,21024
1745274108139,6C1DEBA3FFAC,-65,0,3,7,6C1DEBA09A56,21025
