Timestamp,Data
2025-04-21T21:59:35.393029,"+UUDF:6C1DEBA3FFAC,-61,-75,42,0,5,""6C1DEBA09A56"","""",3306650,5983"
2025-04-21T21:59:35.393553,"+UUDF:6C1DEBA3FFAC,-61,-57,18,0,34,""6C1DEBA09A56"","""",3306700,5984"
2025-04-21T21:59:35.394067,"+UUDF:6C1DEBA3FFAC,-62,-33,10,0,29,""6C1DEBA09A56"","""",3306750,5985"
2025-04-21T21:59:35.394571,"+UUDF:6C1DEBA3FFAC,-71,-46,0,0,26,""6C1DEBA09A56"","""",3306800,5986"
2025-04-21T21:59:35.395044,"+UUDF:6C1DEBA3FFAC,-59,-53,16,0,35,""6C1DEBA09A56"","""",3306850,5987"
2025-04-21T21:59:35.395366,"+UUDF:6C1DEBA3FFAC,-60,-52,14,0,33,""6C1DEBA09A56"","""",3306900,5988"
2025-04-21T21:59:35.395683,"+UUDF:6C1DEBA3FFAC,-62,-26,14,0,18,""6C1DEBA09A56"","""",3306950,5989"
2025-04-21T21:59:35.436991,"+UUDF:6C1DEBA3FFAC,-65,-65,-11,0,21,""6C1DEBA09A56"","""",3307000,5990"
2025-04-21T21:59:35.437308,"+UUDF:6C1DEBA3FFAC,-62,-75,-42,0,7,""6C1DEBA09A56"","""",3307050,5991"
2025-04-21T21:59:35.437617,"+UUDF:6C1DEBA3FFAC,-63,-75,44,0,3,""6C1DEBA09A56"","""",3307100,5992"
2025-04-21T21:59:35.437933,"+UUDF:6C1DEBA3FFAC,-62,-33,9,0,29,""6C1DEBA09A56"","""",3307150,5993"
2025-04-21T21:59:35.438245,"+UUDF:6C1DEBA3FFAC,-62,-32,9,0,29,""6C1DEBA09A56"","""",3307200,5994"
2025-04-21T21:59:35.438560,"+UUDF:6C1DEBA3FFAC,-58,-41,12,0,32,""6C1DEBA09A56"","""",3307250,5995"
2025-04-21T21:59:35.485183,"+UUDF:6C1DEBA3FFAC,-62,-32,9,0,29,""6C1DEBA09A56"","""",3307300,5996"
2025-04-21T21:59:35.485494,"+UUDF:6C1DEBA3FFAC,-63,-75,44,0,3,""6C1DEBA09A56"","""",3307350,5997"
2025-04-21T21:59:35.486153,"+UUDF:6C1DEBA3FFAC,-60,-52,16,0,33,""6C1DEBA09A56"","""",3348955,6829"
2025-04-21T21:59:35.486474,"+UUDF:6C1DEBA3FFAC,-64,-75,-39,0,14,""6C1DEBA09A56"","""",3349005,6830"
2025-04-21T21:59:35.486789,"+UUDF:6C1DEBA3FFAC,-66,-56,-9,0,24,""6C1DEBA09A56"","""",3349054,6831"
2025-04-21T21:59:35.533089,"+UUDF:6C1DEBA3FFAC,-60,-52,16,0,33,""6C1DEBA09A56"","""",3349104,6832"
