Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1745272093616,6C1DEBA3FFAC,-69,-29,-9,23,6C1DEBA09A56,52031
1745272093616,6C1DEBA3FFAC,-58,-29,-5,31,6C1DEBA09A56,52032
1745272093617,6C1DEBA3FFAC,-61,-26,0,15,6C1DEBA09A56,52033
1745272093618,6C1DEBA3FFAC,-71,-23,10,4,6C1DEBA09A56,52034
1745272093660,6C1DEBA3FFAC,-73,-26,14,3,6C1DEBA09A56,52037
1745272093660,6C1DEBA3FFAC,-57,-33,-20,36,6C1DEBA09A56,52038
1745272093660,6C1DEBA3FFAC,-70,-30,-21,6,6C1DEBA09A56,52039
1745272093661,6C1DEBA3FFAC,-60,-24,-4,13,6C1DEBA09A56,52040
1745272093662,6C1DEBA3FFAC,-60,-24,-4,13,6C1DEBA09A56,52041
1745272093662,6C1DEBA3FFAC,-67,-7,-15,19,6C1DEBA09A56,52042
1745272093697,6C1DEBA3FFAC,-61,-26,2,15,6C1DEBA09A56,52043
1745272093698,6C1DEBA3FFAC,-68,26,12,26,6C1DEBA09A56,59289
1745272093915,6C1DEBA3FFAC,-63,-38,-54,35,6C1DEBA09A56,59290
1745272094165,6C1DEBA3FFAC,-72,11,-12,16,6C1DEBA09A56,59291
1745272094415,6C1DEBA3FFAC,-79,0,-13,5,6C1DEBA09A56,59292
1745272094671,6C1DEBA3FFAC,-66,-38,-20,23,6C1DEBA09A56,59293
1745272094915,6C1DEBA3FFAC,-64,-17,12,34,6C1DEBA09A56,59294
1745272095166,6C1DEBA3FFAC,-83,7,-1,0,6C1DEBA09A56,59295
1745272095418,6C1DEBA3FFAC,-66,-19,-8,18,6C1DEBA09A56,59296
1745272095671,6C1DEBA3FFAC,-65,-20,-9,18,6C1DEBA09A56,59297
1745272095918,6C1DEBA3FFAC,-70,0,-4,13,6C1DEBA09A56,59298
1745272096168,6C1DEBA3FFAC,-66,-37,-20,23,6C1DEBA09A56,59299
1745272096418,6C1DEBA3FFAC,-68,72,-8,17,6C1DEBA09A56,59300
1745272096671,6C1DEBA3FFAC,-63,-36,-50,35,6C1DEBA09A56,59301
1745272096918,6C1DEBA3FFAC,-80,-8,-11,7,6C1DEBA09A56,59302
1745272097168,6C1DEBA3FFAC,-65,-36,-16,22,6C1DEBA09A56,59303
1745272097418,6C1DEBA3FFAC,-80,-2,-17,6,6C1DEBA09A56,59304
1745272097671,6C1DEBA3FFAC,-64,-25,63,35,6C1DEBA09A56,59305
1745272097918,6C1DEBA3FFAC,-68,69,-6,17,6C1DEBA09A56,59306
1745272098168,6C1DEBA3FFAC,-66,-33,-8,21,6C1DEBA09A56,59307
1745272098418,6C1DEBA3FFAC,-78,16,-12,10,6C1DEBA09A56,59308
1745272098671,6C1DEBA3FFAC,-68,-29,-7,21,6C1DEBA09A56,59309
1745272098918,6C1DEBA3FFAC,-75,7,-12,4,6C1DEBA09A56,59310
1745272099168,6C1DEBA3FFAC,-66,-33,-8,21,6C1DEBA09A56,59311
1745272099418,6C1DEBA3FFAC,-67,73,-21,23,6C1DEBA09A56,59312
1745272099671,6C1DEBA3FFAC,-71,-6,-3,12,6C1DEBA09A56,59313
1745272099918,6C1DEBA3FFAC,-77,0,-19,6,6C1DEBA09A56,59314
1745272100168,6C1DEBA3FFAC,-66,2,10,28,6C1DEBA09A56,59315
1745272100418,6C1DEBA3FFAC,-71,2,-3,13,6C1DEBA09A56,59316
1745272100671,6C1DEBA3FFAC,-70,-11,-6,12,6C1DEBA09A56,59317
1745272100918,6C1DEBA3FFAC,-65,-4,8,27,6C1DEBA09A56,59318
1745272101168,6C1DEBA3FFAC,-73,21,-12,16,6C1DEBA09A56,59319
1745272101418,6C1DEBA3FFAC,-64,-19,-11,19,6C1DEBA09A56,59320
1745272101671,6C1DEBA3FFAC,-67,11,23,29,6C1DEBA09A56,59321
1745272101918,6C1DEBA3FFAC,-74,0,-12,5,6C1DEBA09A56,59322
1745272102168,6C1DEBA3FFAC,-73,-5,-6,12,6C1DEBA09A56,59323
1745272102418,6C1DEBA3FFAC,-62,12,-32,36,6C1DEBA09A56,59324
1745272102672,6C1DEBA3FFAC,-61,0,18,32,6C1DEBA09A56,59325
1745272102918,6C1DEBA3FFAC,-84,32,-14,11,6C1DEBA09A56,59326
1745272103168,6C1DEBA3FFAC,-71,-3,0,12,6C1DEBA09A56,59327
1745272103418,6C1DEBA3FFAC,-77,9,-10,9,6C1DEBA09A56,59328
1745272103671,6C1DEBA3FFAC,-74,-46,-24,24,6C1DEBA09A56,59329
1745272103919,6C1DEBA3FFAC,-62,16,29,30,6C1DEBA09A56,59330
1745272104168,6C1DEBA3FFAC,-71,-20,-14,20,6C1DEBA09A56,59331
1745272104418,6C1DEBA3FFAC,-72,11,-23,1,6C1DEBA09A56,59332
1745272104671,6C1DEBA3FFAC,-67,-42,-37,6,6C1DEBA09A56,59333
1745272104918,6C1DEBA3FFAC,-74,-28,-8,3,6C1DEBA09A56,59334
1745272105169,6C1DEBA3FFAC,-72,-1,-9,11,6C1DEBA09A56,59335
1745272105418,6C1DEBA3FFAC,-73,28,17,2,6C1DEBA09A56,59336
1745272105672,6C1DEBA3FFAC,-85,-28,-26,16,6C1DEBA09A56,59337
1745272105919,6C1DEBA3FFAC,-64,-11,-9,22,6C1DEBA09A56,59338
1745272106169,6C1DEBA3FFAC,-69,-10,-11,19,6C1DEBA09A56,59339
1745272106418,6C1DEBA3FFAC,-68,0,-1,12,6C1DEBA09A56,59340
1745272106671,6C1DEBA3FFAC,-87,8,-9,2,6C1DEBA09A56,59341
1745272106919,6C1DEBA3FFAC,-70,7,-11,19,6C1DEBA09A56,59342
1745272107169,6C1DEBA3FFAC,-72,-1,-2,12,6C1DEBA09A56,59343
1745272107419,6C1DEBA3FFAC,-65,75,10,34,6C1DEBA09A56,59344
1745272107671,6C1DEBA3FFAC,-85,1,-12,5,6C1DEBA09A56,59345
1745272107919,6C1DEBA3FFAC,-65,-43,-23,23,6C1DEBA09A56,59346
1745272108169,6C1DEBA3FFAC,-66,-38,-6,21,6C1DEBA09A56,59347
1745272108419,6C1DEBA3FFAC,-68,-30,-10,21,6C1DEBA09A56,59348
1745272108671,6C1DEBA3FFAC,-78,10,-10,2,6C1DEBA09A56,59349
1745272108919,6C1DEBA3FFAC,-63,7,11,32,6C1DEBA09A56,59350
1745272109169,6C1DEBA3FFAC,-75,5,-13,4,6C1DEBA09A56,59351
1745272109419,6C1DEBA3FFAC,-72,64,-27,24,6C1DEBA09A56,59352
1745272109671,6C1DEBA3FFAC,-64,-38,-56,35,6C1DEBA09A56,59353
1745272109919,6C1DEBA3FFAC,-68,62,-26,24,6C1DEBA09A56,59354
1745272110169,6C1DEBA3FFAC,-81,6,0,0,6C1DEBA09A56,59355
1745272110419,6C1DEBA3FFAC,-66,-20,-1,28,6C1DEBA09A56,59356
1745272110671,6C1DEBA3FFAC,-83,8,-18,9,6C1DEBA09A56,59357
1745272110919,6C1DEBA3FFAC,-62,-14,10,33,6C1DEBA09A56,59358
1745272111169,6C1DEBA3FFAC,-69,75,-7,17,6C1DEBA09A56,59359
1745272111419,6C1DEBA3FFAC,-64,-37,-14,22,6C1DEBA09A56,59360
1745272111671,6C1DEBA3FFAC,-65,5,22,30,6C1DEBA09A56,59361
1745272111919,6C1DEBA3FFAC,-72,10,-5,11,6C1DEBA09A56,59362
1745272112169,6C1DEBA3FFAC,-70,2,-4,13,6C1DEBA09A56,59363
1745272112419,6C1DEBA3FFAC,-67,1,-11,19,6C1DEBA09A56,59364
1745272112671,6C1DEBA3FFAC,-67,0,-10,19,6C1DEBA09A56,59365
1745272112919,6C1DEBA3FFAC,-68,75,-6,17,6C1DEBA09A56,59366
1745272113169,6C1DEBA3FFAC,-68,24,45,29,6C1DEBA09A56,59367
1745272113418,6C1DEBA3FFAC,-66,-9,-1,28,6C1DEBA09A56,59368
1745272113671,6C1DEBA3FFAC,-66,-37,-7,21,6C1DEBA09A56,59369
1745272113919,6C1DEBA3FFAC,-63,-31,53,35,6C1DEBA09A56,59370
1745272114169,6C1DEBA3FFAC,-67,-1,-10,19,6C1DEBA09A56,59371
1745272114418,6C1DEBA3FFAC,-63,-32,54,35,6C1DEBA09A56,59372
1745272114671,6C1DEBA3FFAC,-64,5,10,32,6C1DEBA09A56,59373
1745272115166,6C1DEBA3FFAC,-77,10,-17,10,6C1DEBA09A56,59375
1745272115418,6C1DEBA3FFAC,-73,7,-7,11,6C1DEBA09A56,59376
1745272115920,6C1DEBA3FFAC,-74,-2,-3,12,6C1DEBA09A56,59378
1745272116415,6C1DEBA3FFAC,-63,-10,14,34,6C1DEBA09A56,59380
1745272116668,6C1DEBA3FFAC,-83,3,-9,1,6C1DEBA09A56,59381
1745272116922,6C1DEBA3FFAC,-66,-34,-8,21,6C1DEBA09A56,59382
1745272117169,6C1DEBA3FFAC,-84,4,-8,1,6C1DEBA09A56,59383
1745272117419,6C1DEBA3FFAC,-65,5,16,30,6C1DEBA09A56,59384
1745272117669,6C1DEBA3FFAC,-66,-16,-8,18,6C1DEBA09A56,59385
1745272117922,6C1DEBA3FFAC,-81,-13,-39,8,6C1DEBA09A56,59386
1745272118169,6C1DEBA3FFAC,-67,-38,-22,23,6C1DEBA09A56,59387
1745272118418,6C1DEBA3FFAC,-75,6,-14,4,6C1DEBA09A56,59388
1745272118668,6C1DEBA3FFAC,-81,-15,-37,8,6C1DEBA09A56,59389
1745272118922,6C1DEBA3FFAC,-83,10,-9,2,6C1DEBA09A56,59390
1745272119169,6C1DEBA3FFAC,-68,74,-5,17,6C1DEBA09A56,59391
1745272119419,6C1DEBA3FFAC,-75,-13,-20,7,6C1DEBA09A56,59392
1745272119668,6C1DEBA3FFAC,-78,11,-11,2,6C1DEBA09A56,59393
1745272119922,6C1DEBA3FFAC,-80,5,-11,1,6C1DEBA09A56,59394
1745272120169,6C1DEBA3FFAC,-63,-11,15,34,6C1DEBA09A56,59395
1745272120418,6C1DEBA3FFAC,-79,6,-19,9,6C1DEBA09A56,59396
1745272120669,6C1DEBA3FFAC,-75,-1,-18,6,6C1DEBA09A56,59397
1745272120922,6C1DEBA3FFAC,-61,-18,6,33,6C1DEBA09A56,59398
1745272121169,6C1DEBA3FFAC,-70,48,24,25,6C1DEBA09A56,59399
1745272121419,6C1DEBA3FFAC,-69,50,-5,17,6C1DEBA09A56,59400
1745272121668,6C1DEBA3FFAC,-66,-36,-7,21,6C1DEBA09A56,59401
