Timestamp,Data
2025-04-16T22:33:04.997621,"+UUDF:6C1DEBA3FFAC,-63,-13,8,0,21,""6C1DEBA09949"","""",2144528,9420"
2025-04-16T22:33:05.053435,"+UUDF:6C1DEBA3FFAC,-60,-32,-8,0,29,""6C1DEBA09949"","""",2144578,9421"
2025-04-16T22:33:05.110039,"+UUDF:6C1DEBA3FFAC,-62,-13,1,0,3,""6C1DEBA09949"","""",2144628,9422"
2025-04-16T22:33:05.153407,"+UUDF:6C1DEBA3FFAC,-58,-28,-12,0,31,""6C1DEBA09949"","""",2144678,9423"
2025-04-16T22:33:05.198307,"+UUDF:6C1DEBA3FFAC,-60,-33,-10,0,28,""6C1DEBA09949"","""",2144728,9424"
2025-04-16T22:33:05.246820,"+UUDF:6C1DEBA3FFAC,-71,-20,-16,0,16,""6C1DEBA09949"","""",2144778,9425"
2025-04-16T22:33:05.295941,"+UUDF:6C1DEBA3FFAC,-64,-24,0,0,6,""6C1DEBA09949"","""",2144828,9426"
2025-04-16T22:33:05.352309,"+UUDF:6C1DEBA3FFAC,-65,-25,0,0,7,""6C1DEBA09949"","""",2144878,9427"
2025-04-16T22:33:05.397914,"+UUDF:6C1DEBA3FFAC,-76,-15,-8,0,18,""6C1DEBA09949"","""",2144928,9428"
2025-04-16T22:33:05.447194,"+UUDF:6C1DEBA3FFAC,-72,-28,9,0,9,""6C1DEBA09949"","""",2144978,9429"
2025-04-16T22:33:05.503550,"+UUDF:6C1DEBA3FFAC,-64,-25,-10,0,0,""6C1DEBA09949"","""",2145028,9430"
2025-04-16T22:33:05.548197,"+UUDF:6C1DEBA3FFAC,-72,-27,8,0,9,""6C1DEBA09949"","""",2145078,9431"
2025-04-16T22:33:05.597966,"+UUDF:6C1DEBA3FFAC,-60,-32,-6,0,30,""6C1DEBA09949"","""",2145129,9432"
2025-04-16T22:33:05.653341,"+UUDF:6C1DEBA3FFAC,-62,-13,1,0,4,""6C1DEBA09949"","""",2145178,9433"
2025-04-16T22:33:05.698332,"+UUDF:6C1DEBA3FFAC,-64,-23,-10,0,0,""6C1DEBA09949"","""",2145228,9434"
2025-04-16T22:33:05.747667,"+UUDF:6C1DEBA3FFAC,-67,-11,1,0,19,""6C1DEBA09949"","""",2145278,9435"
2025-04-16T22:33:05.853538,"+UUDF:6C1DEBA3FFAC,-65,-16,-2,0,1,""6C1DEBA09949"","""",2145378,9437"
2025-04-16T22:33:05.898261,"+UUDF:6C1DEBA3FFAC,-69,-23,7,0,8,""6C1DEBA09949"","""",2145428,9438"
2025-04-16T22:33:05.947858,"+UUDF:6C1DEBA3FFAC,-69,-13,-10,0,13,""6C1DEBA09949"","""",2145478,9439"
2025-04-16T22:33:06.002903,"+UUDF:6C1DEBA3FFAC,-58,-29,-13,0,31,""6C1DEBA09949"","""",2145529,9440"
2025-04-16T22:33:06.048142,"+UUDF:6C1DEBA3FFAC,-70,-13,-10,0,13,""6C1DEBA09949"","""",2145578,9441"
2025-04-16T22:33:06.106507,"+UUDF:6C1DEBA3FFAC,-57,-33,-13,0,27,""6C1DEBA09949"","""",2145629,9442"
2025-04-16T22:33:06.198011,"+UUDF:6C1DEBA3FFAC,-62,-22,1,0,23,""6C1DEBA09949"","""",2145728,9444"
2025-04-16T22:33:06.247544,"+UUDF:6C1DEBA3FFAC,-55,-20,-13,0,33,""6C1DEBA09949"","""",2145778,9445"
2025-04-16T22:33:06.302816,"+UUDF:6C1DEBA3FFAC,-60,-9,-20,0,36,""6C1DEBA09949"","""",2145828,9446"
2025-04-16T22:33:06.348045,"+UUDF:6C1DEBA3FFAC,-64,-23,-10,0,0,""6C1DEBA09949"","""",2145878,9447"
2025-04-16T22:33:06.397488,"+UUDF:6C1DEBA3FFAC,-56,-21,-13,0,32,""6C1DEBA09949"","""",2145928,9448"
2025-04-16T22:33:06.452647,"+UUDF:6C1DEBA3FFAC,-67,-23,6,0,8,""6C1DEBA09949"","""",2145978,9449"
2025-04-16T22:33:06.498142,"+UUDF:6C1DEBA3FFAC,-56,-21,-14,0,32,""6C1DEBA09949"","""",2146028,9450"
2025-04-16T22:33:06.547349,"+UUDF:6C1DEBA3FFAC,-64,-23,0,0,7,""6C1DEBA09949"","""",2146078,9451"
2025-04-16T22:33:06.602755,"+UUDF:6C1DEBA3FFAC,-64,-23,-10,0,0,""6C1DEBA09949"","""",2146128,9452"
