Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1742250209230,6C1DEBA3FFAC,-53,26,33,32,6C1DEBA09A70,3377
1742250209278,6C1DEBA3FFAC,-60,28,33,27,6C1DEBA09A70,3378
1742250209326,6C1DEBA3FFAC,-60,30,33,0,6C1DEBA09A70,3379
1742250209380,6C1DEBA3FFAC,-64,24,29,25,6C1DEBA09A70,3380
1742250209428,6C1DEBA3FFAC,-54,27,29,32,6C1DEBA09A70,3381
1742250209481,6C1DEBA3FFAC,-52,29,30,34,6C1DEBA09A70,3382
1742250209528,6C1DEBA3FFAC,-60,31,30,7,6C1DEBA09A70,3383
1742250209577,6C1DEBA3FFAC,-60,33,30,4,6C1DEBA09A70,3384
1742250209630,6C1DEBA3FFAC,-53,35,30,33,6C1DEBA09A70,3385
1742250209677,6C1DEBA3FFAC,-56,36,31,10,6C1DEBA09A70,3386
1742250209731,6C1DEBA3FFAC,-56,38,31,10,6C1DEBA09A70,3387
1742250209778,6C1DEBA3FFAC,-59,38,31,18,6C1DEBA09A70,3388
1742250209832,6C1DEBA3FFAC,-59,39,31,3,6C1DEBA09A70,3389
1742250209879,6C1DEBA3FFAC,-70,34,31,26,6C1DEBA09A70,3390
1742250209927,6C1DEBA3FFAC,-58,29,32,36,6C1DEBA09A70,3391
1742250209981,6C1DEBA3FFAC,-71,24,33,26,6C1DEBA09A70,3392
1742250210028,6C1DEBA3FFAC,-54,25,32,11,6C1DEBA09A70,3393
1742250210076,6C1DEBA3FFAC,-54,27,33,33,6C1DEBA09A70,3394
1742250210131,6C1DEBA3FFAC,-57,28,32,15,6C1DEBA09A70,3395
1742250210178,6C1DEBA3FFAC,-57,29,31,17,6C1DEBA09A70,3396
1742250210226,6C1DEBA3FFAC,-74,24,32,26,6C1DEBA09A70,3397
1742250210281,6C1DEBA3FFAC,-64,19,28,25,6C1DEBA09A70,3398
1742250210328,6C1DEBA3FFAC,-61,15,25,24,6C1DEBA09A70,3399
1742250210376,6C1DEBA3FFAC,-61,17,26,28,6C1DEBA09A70,3400
1742250210430,6C1DEBA3FFAC,-60,20,27,27,6C1DEBA09A70,3401
1742250210478,6C1DEBA3FFAC,-65,23,27,5,6C1DEBA09A70,3402
1742250210526,6C1DEBA3FFAC,-66,25,27,5,6C1DEBA09A70,3403
1742250210580,6C1DEBA3FFAC,-69,20,24,26,6C1DEBA09A70,3404
1742250210628,6C1DEBA3FFAC,-54,23,24,34,6C1DEBA09A70,3405
1742250210676,6C1DEBA3FFAC,-54,25,25,32,6C1DEBA09A70,3406
1742250210730,6C1DEBA3FFAC,-65,26,25,19,6C1DEBA09A70,3407
1742250210778,6C1DEBA3FFAC,-61,28,26,28,6C1DEBA09A70,3408
1742250210832,6C1DEBA3FFAC,-65,30,26,6,6C1DEBA09A70,3409
1742250210879,6C1DEBA3FFAC,-57,31,26,15,6C1DEBA09A70,3410
1742250210927,6C1DEBA3FFAC,-60,33,27,27,6C1DEBA09A70,3411
1742250210981,6C1DEBA3FFAC,-56,34,27,9,6C1DEBA09A70,3412
1742250211028,6C1DEBA3FFAC,-60,35,27,1,6C1DEBA09A70,3413
1742250211077,6C1DEBA3FFAC,-54,36,27,11,6C1DEBA09A70,3414
1742250211130,6C1DEBA3FFAC,-54,38,28,31,6C1DEBA09A70,3415
1742250211178,6C1DEBA3FFAC,-56,39,28,10,6C1DEBA09A70,3416
1742250211231,6C1DEBA3FFAC,-56,41,29,35,6C1DEBA09A70,3417
1742250211278,6C1DEBA3FFAC,-57,43,29,30,6C1DEBA09A70,3418
1742250211327,6C1DEBA3FFAC,-56,42,29,13,6C1DEBA09A70,3419
1742250211380,6C1DEBA3FFAC,-61,38,28,21,6C1DEBA09A70,3420
1742250211427,6C1DEBA3FFAC,-55,39,28,16,6C1DEBA09A70,3421
1742250211481,6C1DEBA3FFAC,-61,34,27,21,6C1DEBA09A70,3422
1742250211528,6C1DEBA3FFAC,-55,35,27,16,6C1DEBA09A70,3423
1742250211577,6C1DEBA3FFAC,-59,37,28,29,6C1DEBA09A70,3424
1742250211631,6C1DEBA3FFAC,-56,37,28,12,6C1DEBA09A70,3425
1742250211678,6C1DEBA3FFAC,-67,32,28,25,6C1DEBA09A70,3426
1742250211727,6C1DEBA3FFAC,-53,34,29,32,6C1DEBA09A70,3427
1742250211781,6C1DEBA3FFAC,-57,34,29,17,6C1DEBA09A70,3428
1742250211834,6C1DEBA3FFAC,-60,36,29,29,6C1DEBA09A70,3429
1742250211880,6C1DEBA3FFAC,-56,37,29,15,6C1DEBA09A70,3430
1742250211928,6C1DEBA3FFAC,-55,38,29,32,6C1DEBA09A70,3431
1742250212031,6C1DEBA3FFAC,-59,39,29,18,6C1DEBA09A70,3433
1742250212078,6C1DEBA3FFAC,-53,40,30,34,6C1DEBA09A70,3434
