Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1742247552419,6C1DEBA3FFAC,-61,-39,1,24,6C1DEBA09A70,15787
1742247552466,6C1DEBA3FFAC,-67,-34,1,7,6C1DEBA09A70,15788
1742247552515,6C1DEBA3FFAC,-60,-34,1,35,6C1DEBA09A70,15789
1742247552569,6C1DEBA3FFAC,-67,-34,0,3,6C1DEBA09A70,15790
1742247552616,6C1DEBA3FFAC,-79,-33,-1,5,6C1DEBA09A70,15791
1742247552665,6C1DEBA3FFAC,-64,-34,0,17,6C1DEBA09A70,15792
1742247552719,6C1DEBA3FFAC,-55,-35,1,30,6C1DEBA09A70,15793
1742247552766,6C1DEBA3FFAC,-54,-35,1,30,6C1DEBA09A70,15794
1742247552815,6C1DEBA3FFAC,-57,-35,1,26,6C1DEBA09A70,15795
1742247552869,6C1DEBA3FFAC,-66,-35,0,2,6C1DEBA09A70,15796
1742247552916,6C1DEBA3FFAC,-65,-35,-1,23,6C1DEBA09A70,15797
1742247552970,6C1DEBA3FFAC,-64,-32,-1,0,6C1DEBA09A70,15798
1742247553017,6C1DEBA3FFAC,-59,-32,0,26,6C1DEBA09A70,15799
1742247553065,6C1DEBA3FFAC,-58,-33,1,20,6C1DEBA09A70,15800
1742247553119,6C1DEBA3FFAC,-60,-34,2,18,6C1DEBA09A70,15801
1742247553166,6C1DEBA3FFAC,-62,-34,3,15,6C1DEBA09A70,15802
1742247553214,6C1DEBA3FFAC,-67,-36,1,12,6C1DEBA09A70,15803
1742247553269,6C1DEBA3FFAC,-71,-36,0,1,6C1DEBA09A70,15804
1742247553316,6C1DEBA3FFAC,-70,-35,-1,4,6C1DEBA09A70,15805
1742247553364,6C1DEBA3FFAC,-57,-36,-2,19,6C1DEBA09A70,15806
1742247553418,6C1DEBA3FFAC,-64,-37,0,17,6C1DEBA09A70,15807
1742247553466,6C1DEBA3FFAC,-63,-38,-1,13,6C1DEBA09A70,15808
1742247553514,6C1DEBA3FFAC,-67,-39,-2,11,6C1DEBA09A70,15809
1742247553568,6C1DEBA3FFAC,-56,-39,-1,29,6C1DEBA09A70,15810
1742247553616,6C1DEBA3FFAC,-66,-41,1,17,6C1DEBA09A70,15811
1742247553664,6C1DEBA3FFAC,-67,-41,0,0,6C1DEBA09A70,15812
1742247553718,6C1DEBA3FFAC,-56,-40,-1,34,6C1DEBA09A70,15813
1742247553766,6C1DEBA3FFAC,-72,-40,2,36,6C1DEBA09A70,15814
1742247553814,6C1DEBA3FFAC,-57,-40,2,30,6C1DEBA09A70,15815
1742247553868,6C1DEBA3FFAC,-62,-40,3,14,6C1DEBA09A70,15816
1742247553916,6C1DEBA3FFAC,-54,-41,3,32,6C1DEBA09A70,15817
1742247553970,6C1DEBA3FFAC,-54,-40,2,33,6C1DEBA09A70,15818
1742247554017,6C1DEBA3FFAC,-57,-41,3,20,6C1DEBA09A70,15819
1742247554065,6C1DEBA3FFAC,-64,-41,3,23,6C1DEBA09A70,15820
1742247554118,6C1DEBA3FFAC,-59,-40,3,26,6C1DEBA09A70,15821
