Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1744842228937,6C1DEBA3FFAC,-55,23,-1,23,CCF9579B236F,49279
1744842228938,6C1DEBA3FFAC,-72,16,-12,2,CCF9579B236F,49280
1744842228938,6C1DEBA3FFAC,-60,24,-13,34,CCF9579B236F,49281
1744842228939,6C1DEBA3FFAC,-76,30,3,8,CCF9579B236F,49282
1744842228939,6C1DEBA3FFAC,-53,32,-13,29,CCF9579B236F,49283
1744842228939,6C1DEBA3FFAC,-61,25,-13,34,CCF9579B236F,49284
1744842228981,6C1DEBA3FFAC,-58,24,-14,27,CCF9579B236F,49285
1744842228982,6C1DEBA3FFAC,-72,16,-12,2,CCF9579B236F,49286
1744842228982,6C1DEBA3FFAC,-68,21,-1,7,CCF9579B236F,49287
1744842228982,6C1DEBA3FFAC,-68,20,-2,7,CCF9579B236F,49288
1744842228983,6C1DEBA3FFAC,-58,24,-15,27,CCF9579B236F,49289
1744842228983,6C1DEBA3FFAC,-75,29,2,8,CCF9579B236F,49290
1744842229012,6C1DEBA3FFAC,-67,27,2,10,CCF9579B236F,49291
1744842229013,6C1DEBA3FFAC,-55,23,-1,23,CCF9579B236F,49292
1744842229014,6C1DEBA3FFAC,-59,-66,39,36,CCF9579B236F,64157
1744842229102,6C1DEBA3FFAC,-55,-60,-4,33,CCF9579B236F,64158
1744842229197,6C1DEBA3FFAC,-77,35,2,11,CCF9579B236F,64159
1744842229301,6C1DEBA3FFAC,-66,43,4,0,CCF9579B236F,64160
1744842229397,6C1DEBA3FFAC,-61,7,9,15,CCF9579B236F,64161
1744842229501,6C1DEBA3FFAC,-66,35,16,19,CCF9579B236F,64162
1744842229597,6C1DEBA3FFAC,-59,-68,38,36,CCF9579B236F,64163
1744842229701,6C1DEBA3FFAC,-63,32,15,20,CCF9579B236F,64164
1744842229797,6C1DEBA3FFAC,-71,69,42,4,CCF9579B236F,64165
1744842229901,6C1DEBA3FFAC,-69,15,0,13,CCF9579B236F,64166
1744842230003,6C1DEBA3FFAC,-59,34,3,28,CCF9579B236F,64167
1744842230098,6C1DEBA3FFAC,-61,29,12,22,CCF9579B236F,64168
1744842230301,6C1DEBA3FFAC,-66,41,3,0,CCF9579B236F,64170
1744842230397,6C1DEBA3FFAC,-62,33,14,8,CCF9579B236F,64171
1744842230501,6C1DEBA3FFAC,-59,33,3,28,CCF9579B236F,64172
1744842230597,6C1DEBA3FFAC,-66,37,15,19,CCF9579B236F,64173
1744842230701,6C1DEBA3FFAC,-62,-75,-7,31,CCF9579B236F,64174
1744842230797,6C1DEBA3FFAC,-63,37,21,7,CCF9579B236F,64175
1744842230901,6C1DEBA3FFAC,-69,17,1,13,CCF9579B236F,64176
1744842231002,6C1DEBA3FFAC,-63,51,28,6,CCF9579B236F,64177
1744842231098,6C1DEBA3FFAC,-69,16,1,13,CCF9579B236F,64178
1744842231201,6C1DEBA3FFAC,-62,10,9,15,CCF9579B236F,64179
1744842231297,6C1DEBA3FFAC,-64,26,7,24,CCF9579B236F,64180
1744842231401,6C1DEBA3FFAC,-58,-75,-13,32,CCF9579B236F,64181
1744842231502,6C1DEBA3FFAC,-67,24,9,17,CCF9579B236F,64182
1744842231598,6C1DEBA3FFAC,-62,9,9,15,CCF9579B236F,64183
1744842231702,6C1DEBA3FFAC,-60,28,12,22,CCF9579B236F,64184
1744842231798,6C1DEBA3FFAC,-60,30,9,23,CCF9579B236F,64185
1744842231902,6C1DEBA3FFAC,-59,-67,40,36,CCF9579B236F,64186
1744842232003,6C1DEBA3FFAC,-71,74,42,4,CCF9579B236F,64187
1744842232099,6C1DEBA3FFAC,-56,30,2,26,CCF9579B236F,64188
1744842232202,6C1DEBA3FFAC,-64,-29,-1,1,CCF9579B236F,64189
1744842232298,6C1DEBA3FFAC,-69,45,17,3,CCF9579B236F,64190
1744842232402,6C1DEBA3FFAC,-63,36,21,7,CCF9579B236F,64191
1744842232498,6C1DEBA3FFAC,-76,34,1,12,CCF9579B236F,64192
1744842232602,6C1DEBA3FFAC,-59,27,4,25,CCF9579B236F,64193
1744842232697,6C1DEBA3FFAC,-59,-66,40,36,CCF9579B236F,64194
1744842232801,6C1DEBA3FFAC,-58,37,2,29,CCF9579B236F,64195
1744842232897,6C1DEBA3FFAC,-67,24,9,17,CCF9579B236F,64196
1744842233004,6C1DEBA3FFAC,-78,34,2,12,CCF9579B236F,64197
1744842233099,6C1DEBA3FFAC,-62,31,8,9,CCF9579B236F,64198
1744842233201,6C1DEBA3FFAC,-67,26,9,17,CCF9579B236F,64199
1744842233297,6C1DEBA3FFAC,-69,15,1,13,CCF9579B236F,64200
1744842233401,6C1DEBA3FFAC,-60,31,12,21,CCF9579B236F,64201
1744842233497,6C1DEBA3FFAC,-59,33,2,28,CCF9579B236F,64202
1744842233601,6C1DEBA3FFAC,-63,27,12,16,CCF9579B236F,64203
