Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1744842247597,6C1DEBA3FFAC,-57,-50,0,18,6C1DEBA09A70,64343
1744842247693,6C1DEBA3FFAC,-62,-53,-23,27,6C1DEBA09A70,64344
1744842247797,6C1DEBA3FFAC,-55,-57,27,16,6C1DEBA09A70,64345
1744842247893,6C1DEBA3FFAC,-61,-75,44,25,6C1DEBA09A70,64346
1744842247997,6C1DEBA3FFAC,-67,-46,32,3,6C1DEBA09A70,64347
1744842248093,6C1DEBA3FFAC,-61,-75,-44,13,6C1DEBA09A70,64348
1744842248197,6C1DEBA3FFAC,-63,-48,-11,29,6C1DEBA09A70,64349
1744842248298,6C1DEBA3FFAC,-57,-50,0,18,6C1DEBA09A70,64350
1744842248393,6C1DEBA3FFAC,-63,-53,-25,26,6C1DEBA09A70,64351
1744842248497,6C1DEBA3FFAC,-66,-47,30,3,6C1DEBA09A70,64352
1744842248597,6C1DEBA3FFAC,-59,-45,-10,19,6C1DEBA09A70,64353
1744842248693,6C1DEBA3FFAC,-61,-46,-13,19,6C1DEBA09A70,64354
1744842248796,6C1DEBA3FFAC,-58,-59,29,23,6C1DEBA09A70,64355
1744842248892,6C1DEBA3FFAC,-62,-44,19,6,6C1DEBA09A70,64356
1744842248996,6C1DEBA3FFAC,-54,-55,28,16,6C1DEBA09A70,64357
1744842249097,6C1DEBA3FFAC,-62,-75,-42,13,6C1DEBA09A70,64358
1744842249193,6C1DEBA3FFAC,-61,-49,-10,19,6C1DEBA09A70,64359
1744842249300,6C1DEBA3FFAC,-55,-47,0,17,6C1DEBA09A70,64360
1744842249394,6C1DEBA3FFAC,-62,-75,-41,13,6C1DEBA09A70,64361
1744842249496,6C1DEBA3FFAC,-60,-43,17,7,6C1DEBA09A70,64362
1744842249597,6C1DEBA3FFAC,-61,-54,30,4,6C1DEBA09A70,64363
1744842249693,6C1DEBA3FFAC,-67,6,39,35,6C1DEBA09A70,64364
1744842249797,6C1DEBA3FFAC,-62,-57,-26,26,6C1DEBA09A70,64365
1744842249997,6C1DEBA3FFAC,-69,-54,-18,28,6C1DEBA09A70,64367
1744842250093,6C1DEBA3FFAC,-57,-49,2,17,6C1DEBA09A70,64368
1744842250197,6C1DEBA3FFAC,-57,-52,1,18,6C1DEBA09A70,64369
1744842250298,6C1DEBA3FFAC,-65,-43,-14,30,6C1DEBA09A70,64370
1744842250393,6C1DEBA3FFAC,-64,-46,18,10,6C1DEBA09A70,64371
1744842250497,6C1DEBA3FFAC,-61,-44,27,6,6C1DEBA09A70,64372
1744842250593,6C1DEBA3FFAC,-57,-75,-46,14,6C1DEBA09A70,64373
1744842250697,6C1DEBA3FFAC,-57,-56,30,16,6C1DEBA09A70,64374
1744842250792,6C1DEBA3FFAC,-64,-54,-25,27,6C1DEBA09A70,64375
1744842250897,6C1DEBA3FFAC,-59,-75,-42,13,6C1DEBA09A70,64376
1744842250992,6C1DEBA3FFAC,-61,-47,-5,19,6C1DEBA09A70,64377
1744842251096,6C1DEBA3FFAC,-62,-8,34,34,6C1DEBA09A70,64378
1744842251197,6C1DEBA3FFAC,-63,-56,-27,27,6C1DEBA09A70,64379
1744842251299,6C1DEBA3FFAC,-56,-53,8,17,6C1DEBA09A70,64380
1744842251394,6C1DEBA3FFAC,-60,-67,34,24,6C1DEBA09A70,64381
1744842251496,6C1DEBA3FFAC,-64,-69,33,24,6C1DEBA09A70,64382
