Timestamp,Data
2025-04-16T22:33:37.656796,"+UUDF:6C1DEBA3FFAC,-55,24,-13,0,33,""6C1DEBA09A70"","""",1882708,10073"
2025-04-16T22:33:37.702359,"+UUDF:6C1DEBA3FFAC,-53,24,-21,0,31,""6C1DEBA09A70"","""",1882758,10074"
2025-04-16T22:33:37.750689,"+UUDF:6C1DEBA3FFAC,-56,18,14,0,10,""6C1DEBA09A70"","""",1882808,10075"
2025-04-16T22:33:37.799078,"+UUDF:6C1DEBA3FFAC,-58,21,-11,0,27,""6C1DEBA09A70"","""",1882858,10076"
2025-04-16T22:33:37.852323,"+UUDF:6C1DEBA3FFAC,-55,17,-16,0,30,""6C1DEBA09A70"","""",1882908,10077"
2025-04-16T22:33:37.899845,"+UUDF:6C1DEBA3FFAC,-58,22,-20,0,26,""6C1DEBA09A70"","""",1882958,10078"
2025-04-16T22:33:37.953186,"+UUDF:6C1DEBA3FFAC,-57,23,-20,0,32,""6C1DEBA09A70"","""",1883008,10079"
2025-04-16T22:33:38.000597,"+UUDF:6C1DEBA3FFAC,-56,23,0,0,14,""6C1DEBA09A70"","""",1883058,10080"
2025-04-16T22:33:38.049052,"+UUDF:6C1DEBA3FFAC,-55,16,-21,0,34,""6C1DEBA09A70"","""",1883108,10081"
2025-04-16T22:33:38.103167,"+UUDF:6C1DEBA3FFAC,-66,16,7,0,22,""6C1DEBA09A70"","""",1883158,10082"
2025-04-16T22:33:38.150539,"+UUDF:6C1DEBA3FFAC,-65,13,16,0,23,""6C1DEBA09A70"","""",1883208,10083"
2025-04-16T22:33:38.198970,"+UUDF:6C1DEBA3FFAC,-67,22,4,0,19,""6C1DEBA09A70"","""",1883258,10084"
2025-04-16T22:33:38.253154,"+UUDF:6C1DEBA3FFAC,-58,22,-3,0,16,""6C1DEBA09A70"","""",1883308,10085"
2025-04-16T22:33:38.300522,"+UUDF:6C1DEBA3FFAC,-55,21,20,0,9,""6C1DEBA09A70"","""",1883358,10086"
2025-04-16T22:33:38.348869,"+UUDF:6C1DEBA3FFAC,-58,16,6,0,12,""6C1DEBA09A70"","""",1883408,10087"
2025-04-16T22:33:38.403063,"+UUDF:6C1DEBA3FFAC,-56,18,-17,0,34,""6C1DEBA09A70"","""",1883458,10088"
2025-04-16T22:33:38.450457,"+UUDF:6C1DEBA3FFAC,-58,19,-15,0,27,""6C1DEBA09A70"","""",1883508,10089"
2025-04-16T22:33:38.498817,"+UUDF:6C1DEBA3FFAC,-58,24,-2,0,16,""6C1DEBA09A70"","""",1883558,10090"
2025-04-16T22:33:38.552984,"+UUDF:6C1DEBA3FFAC,-59,19,11,0,5,""6C1DEBA09A70"","""",1883608,10091"
2025-04-16T22:33:38.600488,"+UUDF:6C1DEBA3FFAC,-57,21,-17,0,33,""6C1DEBA09A70"","""",1883658,10092"
2025-04-16T22:33:38.654439,"+UUDF:6C1DEBA3FFAC,-79,19,8,0,20,""6C1DEBA09A70"","""",1883708,10093"
2025-04-16T22:33:38.701189,"+UUDF:6C1DEBA3FFAC,-55,17,-19,0,34,""6C1DEBA09A70"","""",1883758,10094"
2025-04-16T22:33:38.749584,"+UUDF:6C1DEBA3FFAC,-52,23,-21,0,31,""6C1DEBA09A70"","""",1883808,10095"
2025-04-16T22:33:38.802856,"+UUDF:6C1DEBA3FFAC,-57,20,6,0,7,""6C1DEBA09A70"","""",1883858,10096"
2025-04-16T22:33:38.898743,"+UUDF:6C1DEBA3FFAC,-55,19,2,0,13,""6C1DEBA09A70"","""",1883958,10098"
2025-04-16T22:33:38.952832,"+UUDF:6C1DEBA3FFAC,-56,19,12,0,10,""6C1DEBA09A70"","""",1884008,10099"
2025-04-16T22:33:39.000280,"+UUDF:6C1DEBA3FFAC,-54,16,-19,0,34,""6C1DEBA09A70"","""",1884058,10100"
2025-04-16T22:33:39.048673,"+UUDF:6C1DEBA3FFAC,-54,18,-15,0,30,""6C1DEBA09A70"","""",1884108,10101"
2025-04-16T22:33:39.102753,"+UUDF:6C1DEBA3FFAC,-60,25,-1,0,17,""6C1DEBA09A70"","""",1884158,10102"
2025-04-16T22:33:39.150193,"+UUDF:6C1DEBA3FFAC,-60,16,11,0,3,""6C1DEBA09A70"","""",1884208,10103"
2025-04-16T22:33:39.198558,"+UUDF:6C1DEBA3FFAC,-70,23,19,0,0,""6C1DEBA09A70"","""",1884258,10104"
2025-04-16T22:33:39.252698,"+UUDF:6C1DEBA3FFAC,-56,19,-9,0,29,""6C1DEBA09A70"","""",1884308,10105"
