Timestamp,Data
2025-04-16T22:33:02.868736,"+UUDF:6C1DEBA3FFAC,-60,-52,-4,0,23,""CCF9579B236F"","""",2381872,6467"
2025-04-16T22:33:02.869064,"+UUDF:6C1DEBA3FFAC,-68,-47,-16,0,6,""CCF9579B236F"","""",2381922,6468"
2025-04-16T22:33:02.869376,"+UUDF:6C1DEBA3FFAC,-61,-75,46,0,11,""CCF9579B236F"","""",2381972,6469"
2025-04-16T22:33:02.869695,"+UUDF:6C1DEBA3FFAC,-60,-75,-40,0,27,""CCF9579B236F"","""",2382022,6470"
2025-04-16T22:33:02.870007,"+UUDF:6C1DEBA3FFAC,-64,-65,-23,0,9,""CCF9579B236F"","""",2382072,6471"
2025-04-16T22:33:02.870327,"+UUDF:6C1DEBA3FFAC,-61,-74,-30,0,20,""CCF9579B236F"","""",2382122,6472"
2025-04-16T22:33:02.870640,"+UUDF:6C1DEBA3FFAC,-67,-53,-21,0,5,""CCF9579B236F"","""",2382172,6473"
2025-04-16T22:33:02.912486,"+UUDF:6C1DEBA3FFAC,-57,-58,33,0,35,""CCF9579B236F"","""",2382222,6474"
2025-04-16T22:33:02.913136,"+UUDF:6C1DEBA3FFAC,-67,-56,42,0,1,""CCF9579B236F"","""",2382272,6475"
2025-04-16T22:33:02.913448,"+UUDF:6C1DEBA3FFAC,-57,-75,43,0,29,""CCF9579B236F"","""",2382322,6476"
2025-04-16T22:33:02.913763,"+UUDF:6C1DEBA3FFAC,-61,-75,-41,0,27,""CCF9579B236F"","""",2382372,6477"
2025-04-16T22:33:02.914076,"+UUDF:6C1DEBA3FFAC,-55,-68,39,0,34,""CCF9579B236F"","""",2382422,6478"
2025-04-16T22:33:02.914395,"+UUDF:6C1DEBA3FFAC,-62,-75,-41,0,26,""CCF9579B236F"","""",2382472,6479"
2025-04-16T22:33:02.955370,"+UUDF:6C1DEBA3FFAC,-66,-75,46,0,2,""CCF9579B236F"","""",2382522,6480"
2025-04-16T22:33:02.955677,"+UUDF:6C1DEBA3FFAC,-67,-57,42,0,1,""CCF9579B236F"","""",2382572,6481"
2025-04-16T22:33:02.956317,"+UUDF:6C1DEBA3FFAC,-71,-43,0,0,8,""CCF9579B236F"","""",2527497,9377"
2025-04-16T22:33:02.956626,"+UUDF:6C1DEBA3FFAC,-68,-56,2,0,22,""CCF9579B236F"","""",2527547,9378"
2025-04-16T22:33:03.011415,"+UUDF:6C1DEBA3FFAC,-60,-33,5,0,35,""CCF9579B236F"","""",2527647,9380"
2025-04-16T22:33:03.059313,"+UUDF:6C1DEBA3FFAC,-66,-52,-1,0,21,""CCF9579B236F"","""",2527697,9381"
2025-04-16T22:33:03.112371,"+UUDF:6C1DEBA3FFAC,-63,-42,-5,0,4,""CCF9579B236F"","""",2527747,9382"
2025-04-16T22:33:03.160241,"+UUDF:6C1DEBA3FFAC,-63,-49,-6,0,6,""CCF9579B236F"","""",2527797,9383"
2025-04-16T22:33:03.208355,"+UUDF:6C1DEBA3FFAC,-64,-74,-5,0,30,""CCF9579B236F"","""",2527847,9384"
2025-04-16T22:33:03.261391,"+UUDF:6C1DEBA3FFAC,-68,-41,-6,0,24,""CCF9579B236F"","""",2527897,9385"
2025-04-16T22:33:03.309269,"+UUDF:6C1DEBA3FFAC,-74,-50,-11,0,28,""CCF9579B236F"","""",2527947,9386"
2025-04-16T22:33:03.362318,"+UUDF:6C1DEBA3FFAC,-63,-32,1,0,17,""CCF9579B236F"","""",2527997,9387"
2025-04-16T22:33:03.410181,"+UUDF:6C1DEBA3FFAC,-58,-35,11,0,36,""CCF9579B236F"","""",2528047,9388"
2025-04-16T22:33:03.458290,"+UUDF:6C1DEBA3FFAC,-63,-33,1,0,17,""CCF9579B236F"","""",2528097,9389"
2025-04-16T22:33:03.512291,"+UUDF:6C1DEBA3FFAC,-63,-50,0,0,0,""CCF9579B236F"","""",2528147,9390"
2025-04-16T22:33:03.560143,"+UUDF:6C1DEBA3FFAC,-63,-32,1,0,17,""CCF9579B236F"","""",2528197,9391"
2025-04-16T22:33:03.608229,"+UUDF:6C1DEBA3FFAC,-67,-41,2,0,19,""CCF9579B236F"","""",2528247,9392"
2025-04-16T22:33:03.662251,"+UUDF:6C1DEBA3FFAC,-63,-48,-5,0,6,""CCF9579B236F"","""",2528297,9393"
2025-04-16T22:33:03.710097,"+UUDF:6C1DEBA3FFAC,-62,-41,-10,0,32,""CCF9579B236F"","""",2528347,9394"
2025-04-16T22:33:03.758206,"+UUDF:6C1DEBA3FFAC,-72,-42,-9,0,27,""CCF9579B236F"","""",2528397,9395"
2025-04-16T22:33:03.812212,"+UUDF:6C1DEBA3FFAC,-67,-38,-8,0,26,""CCF9579B236F"","""",2528447,9396"
2025-04-16T22:33:03.864546,"+UUDF:6C1DEBA3FFAC,-67,-41,3,0,19,""CCF9579B236F"","""",2528497,9397"
2025-04-16T22:33:03.911926,"+UUDF:6C1DEBA3FFAC,-62,-54,-1,0,1,""CCF9579B236F"","""",2528547,9398"
2025-04-16T22:33:03.960037,"+UUDF:6C1DEBA3FFAC,-66,-52,1,0,21,""CCF9579B236F"","""",2528597,9399"
2025-04-16T22:33:04.008137,"+UUDF:6C1DEBA3FFAC,-62,-50,-1,0,3,""CCF9579B236F"","""",2528647,9400"
2025-04-16T22:33:04.062166,"+UUDF:6C1DEBA3FFAC,-62,-43,-5,0,5,""CCF9579B236F"","""",2528697,9401"
2025-04-16T22:33:04.110017,"+UUDF:6C1DEBA3FFAC,-65,-42,-5,0,14,""CCF9579B236F"","""",2528747,9402"
2025-04-16T22:33:04.158124,"+UUDF:6C1DEBA3FFAC,-59,-55,-5,0,31,""CCF9579B236F"","""",2528797,9403"
2025-04-16T22:33:04.212146,"+UUDF:6C1DEBA3FFAC,-62,-41,-9,0,32,""CCF9579B236F"","""",2528847,9404"
2025-04-16T22:33:04.260004,"+UUDF:6C1DEBA3FFAC,-59,-55,-5,0,31,""CCF9579B236F"","""",2528897,9405"
2025-04-16T22:33:04.308105,"+UUDF:6C1DEBA3FFAC,-64,-70,-5,0,30,""CCF9579B236F"","""",2528947,9406"
2025-04-16T22:33:04.362110,"+UUDF:6C1DEBA3FFAC,-68,-42,-8,0,24,""CCF9579B236F"","""",2528997,9407"
2025-04-16T22:33:04.409961,"+UUDF:6C1DEBA3FFAC,-67,-37,-8,0,26,""CCF9579B236F"","""",2529047,9408"
2025-04-16T22:33:04.458072,"+UUDF:6C1DEBA3FFAC,-63,-37,1,0,18,""CCF9579B236F"","""",2529097,9409"
2025-04-16T22:33:04.512043,"+UUDF:6C1DEBA3FFAC,-63,-49,1,0,0,""CCF9579B236F"","""",2529147,9410"
2025-04-16T22:33:04.559898,"+UUDF:6C1DEBA3FFAC,-68,-56,3,0,22,""CCF9579B236F"","""",2529197,9411"
2025-04-16T22:33:04.608004,"+UUDF:6C1DEBA3FFAC,-62,-42,-5,0,5,""CCF9579B236F"","""",2529247,9412"
2025-04-16T22:33:04.662002,"+UUDF:6C1DEBA3FFAC,-64,-30,-3,0,33,""CCF9579B236F"","""",2529297,9413"
2025-04-16T22:33:04.709873,"+UUDF:6C1DEBA3FFAC,-60,-33,6,0,35,""CCF9579B236F"","""",2529347,9414"
2025-04-16T22:33:04.757979,"+UUDF:6C1DEBA3FFAC,-71,-44,-2,0,8,""CCF9579B236F"","""",2529397,9415"
2025-04-16T22:33:04.811986,"+UUDF:6C1DEBA3FFAC,-66,-51,0,0,21,""CCF9579B236F"","""",2529447,9416"
2025-04-16T22:33:04.864315,"+UUDF:6C1DEBA3FFAC,-69,-49,1,0,23,""CCF9579B236F"","""",2529497,9417"
2025-04-16T22:33:04.911719,"+UUDF:6C1DEBA3FFAC,-63,-28,0,0,34,""CCF9579B236F"","""",2529547,9418"
2025-04-16T22:33:04.959820,"+UUDF:6C1DEBA3FFAC,-62,-54,-1,0,1,""CCF9579B236F"","""",2529597,9419"
2025-04-16T22:33:05.007939,"+UUDF:6C1DEBA3FFAC,-67,-51,0,0,21,""CCF9579B236F"","""",2529647,9420"
2025-04-16T22:33:05.061931,"+UUDF:6C1DEBA3FFAC,-77,-70,-9,0,29,""CCF9579B236F"","""",2529697,9421"
2025-04-16T22:33:05.109795,"+UUDF:6C1DEBA3FFAC,-62,-50,-1,0,3,""CCF9579B236F"","""",2529747,9422"
2025-04-16T22:33:05.157898,"+UUDF:6C1DEBA3FFAC,-60,-54,-4,0,31,""CCF9579B236F"","""",2529797,9423"
2025-04-16T22:33:05.211893,"+UUDF:6C1DEBA3FFAC,-75,-49,-11,0,28,""CCF9579B236F"","""",2529847,9424"
2025-04-16T22:33:05.259755,"+UUDF:6C1DEBA3FFAC,-64,-29,4,0,16,""CCF9579B236F"","""",2529897,9425"
2025-04-16T22:33:05.307855,"+UUDF:6C1DEBA3FFAC,-63,-49,-6,0,6,""CCF9579B236F"","""",2529947,9426"
2025-04-16T22:33:05.361839,"+UUDF:6C1DEBA3FFAC,-67,-49,-3,0,7,""CCF9579B236F"","""",2529997,9427"
2025-04-16T22:33:05.409705,"+UUDF:6C1DEBA3FFAC,-63,-35,2,0,18,""CCF9579B236F"","""",2530047,9428"
2025-04-16T22:33:05.457811,"+UUDF:6C1DEBA3FFAC,-68,-41,0,0,9,""CCF9579B236F"","""",2530097,9429"
2025-04-16T22:33:05.511796,"+UUDF:6C1DEBA3FFAC,-62,-51,0,0,0,""CCF9579B236F"","""",2530147,9430"
2025-04-16T22:33:05.559679,"+UUDF:6C1DEBA3FFAC,-68,-40,-1,0,9,""CCF9579B236F"","""",2530197,9431"
2025-04-16T22:33:05.612765,"+UUDF:6C1DEBA3FFAC,-64,-73,-6,0,30,""CCF9579B236F"","""",2530247,9432"
2025-04-16T22:33:05.660604,"+UUDF:6C1DEBA3FFAC,-63,-43,-6,0,4,""CCF9579B236F"","""",2530297,9433"
2025-04-16T22:33:05.708702,"+UUDF:6C1DEBA3FFAC,-62,-51,0,0,0,""CCF9579B236F"","""",2530347,9434"
2025-04-16T22:33:05.761731,"+UUDF:6C1DEBA3FFAC,-67,-39,2,0,19,""CCF9579B236F"","""",2530397,9435"
