Timestamp,Tag,RSSI,Azimuth,Elevation,Channel,Anchor,Sequence
1744235951945,6C1DEBA3FFAC,-55,-4,-15,20,6C1DEBA09A56,15232
1744235951945,6C1DEBA3FFAC,-55,0,-29,24,6C1DEBA09A56,15233
1744235951945,6C1DEBA3FFAC,-56,-2,-25,28,6C1DEBA09A56,15234
1744235951945,6C1DEBA3FFAC,-65,7,0,10,6C1DEBA09A56,15235
1744235951945,6C1DEBA3FFAC,-53,-4,-25,26,6C1DEBA09A56,15236
1744235951945,6C1DEBA3FFAC,-61,1,1,8,6C1DEBA09A56,15237
1744235951945,6C1DEBA3FFAC,-59,-1,10,4,6C1DEBA09A56,15239
1744235951945,6C1DEBA3FFAC,-52,-9,-22,22,6C1DEBA09A56,15240
1744235951945,6C1DEBA3FFAC,-53,-4,-28,27,6C1DEBA09A56,15241
1744235951945,6C1DEBA3FFAC,-61,7,-1,17,6C1DEBA09A56,15243
1744235951961,6C1DEBA3FFAC,-53,-3,-26,27,6C1DEBA09A56,15244
1744235951961,6C1DEBA3FFAC,-60,-1,2,6,6C1DEBA09A56,15245
1744235951961,6C1DEBA3FFAC,-59,5,-2,18,6C1DEBA09A56,15246
1744235951961,6C1DEBA3FFAC,-57,-5,13,3,6C1DEBA09A56,15247
1744235951961,6C1DEBA3FFAC,-62,1,3,7,6C1DEBA09A56,15248
1744235951961,6C1DEBA3FFAC,-58,57,15,36,6C1DEBA09A56,20024
1744235951961,6C1DEBA3FFAC,-53,55,21,21,6C1DEBA09A56,20025
1744235951993,6C1DEBA3FFAC,-54,62,39,28,6C1DEBA09A56,20026
1744235952047,6C1DEBA3FFAC,-58,45,-16,4,6C1DEBA09A56,20027
1744235952096,6C1DEBA3FFAC,-59,75,-1,34,6C1DEBA09A56,20028
1744235952144,6C1DEBA3FFAC,-63,64,31,12,6C1DEBA09A56,20029
1744235952199,6C1DEBA3FFAC,-54,64,40,28,6C1DEBA09A56,20030
1744235952239,6C1DEBA3FFAC,-60,61,24,11,6C1DEBA09A56,20031
1744235952295,6C1DEBA3FFAC,-60,65,27,11,6C1DEBA09A56,20032
1744235952350,6C1DEBA3FFAC,-59,75,40,16,6C1DEBA09A56,20033
1744235952391,6C1DEBA3FFAC,-53,57,22,21,6C1DEBA09A56,20034
1744235952444,6C1DEBA3FFAC,-59,60,29,17,6C1DEBA09A56,20035
1744235952496,6C1DEBA3FFAC,-60,63,26,11,6C1DEBA09A56,20036
1744235952536,6C1DEBA3FFAC,-63,75,-30,6,6C1DEBA09A56,20037
1744235952587,6C1DEBA3FFAC,-56,75,41,18,6C1DEBA09A56,20038
1744235952648,6C1DEBA3FFAC,-57,75,-9,33,6C1DEBA09A56,20039
1744235952686,6C1DEBA3FFAC,-58,75,27,9,6C1DEBA09A56,20040
1744235952734,6C1DEBA3FFAC,-59,74,-2,34,6C1DEBA09A56,20041
1744235952784,6C1DEBA3FFAC,-60,54,7,35,6C1DEBA09A56,20042
1744235952831,6C1DEBA3FFAC,-58,75,28,9,6C1DEBA09A56,20043
1744235952898,6C1DEBA3FFAC,-57,75,-8,33,6C1DEBA09A56,20044
1744235952945,6C1DEBA3FFAC,-59,-51,27,10,6C1DEBA09A56,20045
1744235952997,6C1DEBA3FFAC,-63,64,31,12,6C1DEBA09A56,20046
1744235953040,6C1DEBA3FFAC,-57,75,41,18,6C1DEBA09A56,20047
1744235953089,6C1DEBA3FFAC,-57,75,42,18,6C1DEBA09A56,20048
1744235953147,6C1DEBA3FFAC,-63,75,-30,6,6C1DEBA09A56,20049
1744235953192,6C1DEBA3FFAC,-59,-51,28,10,6C1DEBA09A56,20050
1744235953237,6C1DEBA3FFAC,-58,75,28,9,6C1DEBA09A56,20051
1744235953297,6C1DEBA3FFAC,-59,75,-1,34,6C1DEBA09A56,20052
1744235953341,6C1DEBA3FFAC,-55,54,23,23,6C1DEBA09A56,20053
1744235953389,6C1DEBA3FFAC,-63,62,31,12,6C1DEBA09A56,20054
1744235953495,6C1DEBA3FFAC,-60,75,46,15,6C1DEBA09A56,20056
1744235953547,6C1DEBA3FFAC,-58,75,28,9,6C1DEBA09A56,20057
1744235953595,6C1DEBA3FFAC,-53,75,46,27,6C1DEBA09A56,20058
1744235953648,6C1DEBA3FFAC,-59,-51,26,10,6C1DEBA09A56,20059
1744235953693,6C1DEBA3FFAC,-54,59,25,22,6C1DEBA09A56,20060
1744235953733,6C1DEBA3FFAC,-55,65,29,30,6C1DEBA09A56,20061
1744235953798,6C1DEBA3FFAC,-63,63,31,12,6C1DEBA09A56,20062
1744235953844,6C1DEBA3FFAC,-54,75,47,25,6C1DEBA09A56,20063
1744235953899,6C1DEBA3FFAC,-63,31,-42,0,6C1DEBA09A56,20064
1744235953942,6C1DEBA3FFAC,-58,63,21,36,6C1DEBA09A56,20065
1744235953990,6C1DEBA3FFAC,-62,75,42,7,6C1DEBA09A56,20066
1744235954050,6C1DEBA3FFAC,-54,60,24,22,6C1DEBA09A56,20067
1744235954087,6C1DEBA3FFAC,-57,75,-12,33,6C1DEBA09A56,20068
1744235954140,6C1DEBA3FFAC,-53,75,48,26,6C1DEBA09A56,20069
1744235954199,6C1DEBA3FFAC,-55,75,40,19,6C1DEBA09A56,20070
1744235954247,6C1DEBA3FFAC,-57,75,39,18,6C1DEBA09A56,20071
1744235954349,6C1DEBA3FFAC,-60,57,6,35,6C1DEBA09A56,20073
1744235954392,6C1DEBA3FFAC,-64,75,45,13,6C1DEBA09A56,20074
1744235954440,6C1DEBA3FFAC,-57,59,17,32,6C1DEBA09A56,20075
1744235954494,6C1DEBA3FFAC,-61,75,40,7,6C1DEBA09A56,20076
1744235954538,6C1DEBA3FFAC,-64,75,45,13,6C1DEBA09A56,20077
1744235954596,6C1DEBA3FFAC,-60,75,45,15,6C1DEBA09A56,20078
1744235954649,6C1DEBA3FFAC,-57,43,-25,3,6C1DEBA09A56,20079
1744235954688,6C1DEBA3FFAC,-56,57,15,31,6C1DEBA09A56,20080
1744235954744,6C1DEBA3FFAC,-61,75,40,7,6C1DEBA09A56,20081
1744235954784,6C1DEBA3FFAC,-60,75,20,8,6C1DEBA09A56,20082
1744235954833,6C1DEBA3FFAC,-58,75,39,18,6C1DEBA09A56,20083
1744235954898,6C1DEBA3FFAC,-62,75,47,14,6C1DEBA09A56,20084
1744235954948,6C1DEBA3FFAC,-57,61,18,32,6C1DEBA09A56,20085
1744235954995,6C1DEBA3FFAC,-59,75,-1,34,6C1DEBA09A56,20086
