Timestamp,Data
2025-04-16T22:33:14.929385,"+UUDF:6C1DEBA3FFAC,-68,-1,8,0,23,""6C1DEBA09A56"","""",902094,6607"
2025-04-16T22:33:14.929701,"+UUDF:6C1DEBA3FFAC,-59,-52,0,0,18,""6C1DEBA09A56"","""",902144,6608"
2025-04-16T22:33:14.930000,"+UUDF:6C1DEBA3FFAC,-63,75,39,0,8,""6C1DEBA09A56"","""",902194,6609"
2025-04-16T22:33:14.930301,"+UUDF:6C1DEBA3FFAC,-60,52,21,0,0,""6C1DEBA09A56"","""",902244,6610"
2025-04-16T22:33:14.930614,"+UUDF:6C1DEBA3FFAC,-62,-52,-16,0,16,""6C1DEBA09A56"","""",902294,6611"
2025-04-16T22:33:14.930922,"+UUDF:6C1DEBA3FFAC,-78,-44,-7,0,14,""6C1DEBA09A56"","""",902344,6612"
2025-04-16T22:33:14.931221,"+UUDF:6C1DEBA3FFAC,-61,49,22,0,1,""6C1DEBA09A56"","""",902394,6613"
2025-04-16T22:33:14.973526,"+UUDF:6C1DEBA3FFAC,-65,33,9,0,24,""6C1DEBA09A56"","""",902444,6614"
2025-04-16T22:33:14.973824,"+UUDF:6C1DEBA3FFAC,-59,54,20,0,4,""6C1DEBA09A56"","""",902494,6615"
2025-04-16T22:33:14.974121,"+UUDF:6C1DEBA3FFAC,-59,50,18,0,3,""6C1DEBA09A56"","""",902544,6616"
2025-04-16T22:33:14.974427,"+UUDF:6C1DEBA3FFAC,-66,50,-13,0,35,""6C1DEBA09A56"","""",902594,6617"
2025-04-16T22:33:14.975068,"+UUDF:6C1DEBA3FFAC,-56,62,-11,0,31,""6C1DEBA09A56"","""",902644,6618"
2025-04-16T22:33:14.975367,"+UUDF:6C1DEBA3FFAC,-65,75,35,0,7,""6C1DEBA09A56"","""",902694,6619"
2025-04-16T22:33:15.005257,"+UUDF:6C1DEBA3FFAC,-64,-22,0,0,21,""6C1DEBA09A56"","""",902744,6620"
2025-04-16T22:33:15.005891,"+UUDF:6C1DEBA3FFAC,-60,53,0,0,2,""6C1DEBA09A56"","""",1052869,9620"
2025-04-16T22:33:15.006201,"+UUDF:6C1DEBA3FFAC,-55,52,-9,0,22,""6C1DEBA09A56"","""",1052919,9621"
2025-04-16T22:33:15.052537,"+UUDF:6C1DEBA3FFAC,-57,62,-3,0,23,""6C1DEBA09A56"","""",1052969,9622"
2025-04-16T22:33:15.100404,"+UUDF:6C1DEBA3FFAC,-54,64,10,0,26,""6C1DEBA09A56"","""",1053019,9623"
2025-04-16T22:33:15.148529,"+UUDF:6C1DEBA3FFAC,-61,56,5,0,4,""6C1DEBA09A56"","""",1053069,9624"
2025-04-16T22:33:15.252561,"+UUDF:6C1DEBA3FFAC,-53,52,0,0,33,""6C1DEBA09A56"","""",1053169,9626"
2025-04-16T22:33:15.300461,"+UUDF:6C1DEBA3FFAC,-59,54,-4,0,35,""6C1DEBA09A56"","""",1053219,9627"
2025-04-16T22:33:15.348584,"+UUDF:6C1DEBA3FFAC,-52,55,4,0,27,""6C1DEBA09A56"","""",1053269,9628"
2025-04-16T22:33:15.402601,"+UUDF:6C1DEBA3FFAC,-58,58,6,0,8,""6C1DEBA09A56"","""",1053319,9629"
2025-04-16T22:33:15.450482,"+UUDF:6C1DEBA3FFAC,-55,52,5,0,19,""6C1DEBA09A56"","""",1053369,9630"
2025-04-16T22:33:15.498607,"+UUDF:6C1DEBA3FFAC,-53,48,-14,0,12,""6C1DEBA09A56"","""",1053419,9631"
2025-04-16T22:33:15.552626,"+UUDF:6C1DEBA3FFAC,-54,52,0,0,33,""6C1DEBA09A56"","""",1053469,9632"
2025-04-16T22:33:15.600501,"+UUDF:6C1DEBA3FFAC,-54,52,-6,0,21,""6C1DEBA09A56"","""",1053519,9633"
2025-04-16T22:33:15.648606,"+UUDF:6C1DEBA3FFAC,-61,55,6,0,5,""6C1DEBA09A56"","""",1053569,9634"
2025-04-16T22:33:15.702600,"+UUDF:6C1DEBA3FFAC,-61,56,6,0,5,""6C1DEBA09A56"","""",1053619,9635"
2025-04-16T22:33:15.750496,"+UUDF:6C1DEBA3FFAC,-53,54,5,0,27,""6C1DEBA09A56"","""",1053669,9636"
2025-04-16T22:33:15.798634,"+UUDF:6C1DEBA3FFAC,-56,52,-2,0,34,""6C1DEBA09A56"","""",1053719,9637"
2025-04-16T22:33:15.852661,"+UUDF:6C1DEBA3FFAC,-58,75,4,0,24,""6C1DEBA09A56"","""",1053769,9638"
2025-04-16T22:33:15.900528,"+UUDF:6C1DEBA3FFAC,-55,53,6,0,19,""6C1DEBA09A56"","""",1053819,9639"
2025-04-16T22:33:15.953819,"+UUDF:6C1DEBA3FFAC,-60,58,7,0,6,""6C1DEBA09A56"","""",1053869,9640"
2025-04-16T22:33:16.001501,"+UUDF:6C1DEBA3FFAC,-61,49,-8,0,0,""6C1DEBA09A56"","""",1053919,9641"
2025-04-16T22:33:16.049633,"+UUDF:6C1DEBA3FFAC,-53,45,-14,0,11,""6C1DEBA09A56"","""",1053969,9642"
2025-04-16T22:33:16.102694,"+UUDF:6C1DEBA3FFAC,-61,50,-8,0,0,""6C1DEBA09A56"","""",1054019,9643"
2025-04-16T22:33:16.150590,"+UUDF:6C1DEBA3FFAC,-60,51,-5,0,1,""6C1DEBA09A56"","""",1054069,9644"
2025-04-16T22:33:16.198710,"+UUDF:6C1DEBA3FFAC,-57,57,7,0,9,""6C1DEBA09A56"","""",1054119,9645"
2025-04-16T22:33:16.252721,"+UUDF:6C1DEBA3FFAC,-56,53,1,0,20,""6C1DEBA09A56"","""",1054169,9646"
2025-04-16T22:33:16.300627,"+UUDF:6C1DEBA3FFAC,-56,58,16,0,16,""6C1DEBA09A56"","""",1054219,9647"
2025-04-16T22:33:16.348729,"+UUDF:6C1DEBA3FFAC,-60,53,-2,0,2,""6C1DEBA09A56"","""",1054269,9648"
2025-04-16T22:33:16.402746,"+UUDF:6C1DEBA3FFAC,-54,64,9,0,26,""6C1DEBA09A56"","""",1054319,9649"
2025-04-16T22:33:16.450617,"+UUDF:6C1DEBA3FFAC,-58,75,4,0,24,""6C1DEBA09A56"","""",1054369,9650"
2025-04-16T22:33:16.498748,"+UUDF:6C1DEBA3FFAC,-56,48,3,0,10,""6C1DEBA09A56"","""",1054419,9651"
2025-04-16T22:33:16.552731,"+UUDF:6C1DEBA3FFAC,-58,58,8,0,9,""6C1DEBA09A56"","""",1054469,9652"
2025-04-16T22:33:16.600639,"+UUDF:6C1DEBA3FFAC,-54,46,-14,0,11,""6C1DEBA09A56"","""",1054519,9653"
2025-04-16T22:33:16.648749,"+UUDF:6C1DEBA3FFAC,-61,50,-7,0,0,""6C1DEBA09A56"","""",1054569,9654"
2025-04-16T22:33:16.702750,"+UUDF:6C1DEBA3FFAC,-54,47,-11,0,13,""6C1DEBA09A56"","""",1054619,9655"
2025-04-16T22:33:16.750626,"+UUDF:6C1DEBA3FFAC,-57,64,-1,0,23,""6C1DEBA09A56"","""",1054669,9656"
